,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio
2014-02-27,131.48008728027344,120.83646392822266,122.08865356445312,122.08865356445312,455476.0,102.09764862060547,,,,,,,,,,,,,,,,
2014-03-03,125.21913146972656,114.26245880126953,116.45379638671875,116.45379638671875,349010.0,97.38545227050781,,,,,,,,,,,,,,,,
2014-03-04,118.01277160644531,112.73478698730469,113.06661224365234,113.06661224365234,231712.0,94.55289459228516,,,,,,,,,,,,,,,,
2014-03-05,115.20159912109375,112.07738494873047,112.69721984863281,112.69721984863281,87255.0,94.24398803710938,,,,,,,,,,,,,,,,
2014-03-06,113.01026916503906,108.94064331054688,111.44503021240234,111.44503021240234,84062.0,93.19683837890625,,,,,,,,,,,,,,,,
2014-03-07,113.94315338134766,109.87979125976562,110.19284057617188,110.19284057617188,158953.0,92.1496810913086,,,,,,,,,,,,,,,,
2014-03-10,112.69095611572266,107.37540435791016,108.00150299072266,108.00150299072266,51893.0,90.31715393066406,,,,,,,,,,,,,,,,
2014-03-11,114.5817642211914,108.94064331054688,113.32331848144531,113.32331848144531,72725.0,94.76757049560547,,,,,,,,,,,,,,,,
2014-03-12,119.58427429199219,113.94940948486328,117.07988739013672,117.07988739013672,216074.0,97.90902709960938,,,,,,,,,,,,,,,,
2014-03-13,116.45379638671875,113.44853210449219,114.26245880126953,114.26245880126953,73750.0,95.55292510986328,,,,,,,,,,,,,,,,
2014-03-14,113.94940948486328,112.07112121582031,113.01026916503906,113.01026916503906,31643.0,94.50577545166016,,,,,,,,,,,,,,,,
2014-03-17,112.69721984863281,110.5058822631836,110.5058822631836,110.5058822631836,160173.0,92.41146087646484,,,,,,,,,,,,,,,,
2014-03-18,111.7580795288086,110.81893157958984,111.44503021240234,111.44503021240234,100840.0,93.19683837890625,,,,,,,,,,,,,,,,
2014-03-19,112.06486511230469,110.81893157958984,111.69546508789062,111.69546508789062,18200.0,93.40625762939453,,,,,,,,,,,,,,,,
2014-03-20,111.7580795288086,110.81893157958984,111.1319808959961,111.1319808959961,32103.0,92.93504333496094,,,,,,,,,,,,,,,,
2014-03-21,110.81893157958984,108.94064331054688,109.56674194335938,109.56674194335938,36743.0,91.62609100341797,,,,,,,,,,,,,,,,
2014-03-24,109.06586456298828,105.18407440185547,106.93087768554688,106.93087768554688,170828.0,89.42183685302734,,,,,,,,,,,,,,,,
2014-03-25,108.3145523071289,106.4425277709961,107.37540435791016,107.37540435791016,118192.0,89.7935791015625,,,,,,,,,,,,,,,,
2014-03-26,107.68218994140625,106.43626403808594,106.75556945800781,106.75556945800781,40409.0,89.27523040771484,,,,,,,,,,,,,,,,
2014-03-27,108.18306732177734,106.87452697753906,108.18306732177734,108.18306732177734,80019.0,90.46898651123047,,,,,,,,,,,,,,,,
2014-03-28,114.26245880126953,107.6884536743164,111.63285827636719,111.63285827636719,119790.0,93.35389709472656,,,,,,,,,,,,,,,,
2014-03-31,116.4475326538086,112.07112121582031,114.26245880126953,114.26245880126953,200255.0,95.55292510986328,,,,,,,,,,,,,,,,
2014-04-01,115.38943481445312,114.08089447021484,114.57550811767578,114.57550811767578,50850.0,95.81471252441406,,,,,,,,,,,,,,,,
2014-04-02,115.76509094238281,114.5817642211914,115.38317108154297,115.38317108154297,78286.0,96.49012756347656,,,,,,,,,,,,,,,,
2014-04-03,116.13448333740234,114.76959228515625,115.5146484375,115.5146484375,30370.0,96.60009002685547,,,,,,,,,,,,,,,,
2014-04-07,116.1407470703125,115.2078628540039,115.2078628540039,115.2078628540039,130107.0,96.3435287475586,,,,,,,,,,,,,,,,
2014-04-08,115.5146484375,113.32331848144531,114.23115539550781,114.23115539550781,52761.0,95.52674865722656,,,,,,,,,,,,,,,,
2014-04-09,114.26245880126953,112.69721984863281,112.70348358154297,112.70348358154297,24758.0,94.24922180175781,,,,,,,,,,,,,,,,
2014-04-10,113.32331848144531,112.07112121582031,113.0040054321289,113.0040054321289,35149.0,94.50054168701172,,,,,,,,,,,,,,,,
2014-04-11,113.32331848144531,109.57300567626953,113.31705474853516,113.31705474853516,99524.0,94.7623291015625,,,,,,,,,,,,,,,,
2014-04-14,112.69721984863281,109.87979125976562,109.87979125976562,109.87979125976562,73471.0,91.88788604736328,,,,,,,,,,,,,,,,
2014-04-15,112.69095611572266,111.2572021484375,111.44503021240234,111.44503021240234,38342.0,93.19683837890625,,,,,,,,,,,,,,,,
2014-04-16,112.69721984863281,111.31980895996094,111.44503021240234,111.44503021240234,44737.0,93.19683837890625,,,,,,,,,,,,,,,,
2014-04-17,112.38417053222656,111.44503021240234,112.07112121582031,112.07112121582031,41527.0,93.72040557861328,,,,,,,,,,,,,,,,
2014-04-18,112.69095611572266,112.38417053222656,112.38417053222656,112.38417053222656,8145.0,93.98219299316406,,,,,,,,,,,,,,,,
2014-04-21,112.07112121582031,111.76433563232422,112.07112121582031,112.07112121582031,3673.0,93.72040557861328,,,,,,,,,,,,,,,,
2014-04-22,112.07112121582031,110.81893157958984,111.75181579589844,111.75181579589844,46318.0,93.4533920288086,,,,,,,,,,,,,,,,
2014-04-23,113.94940948486328,112.00851440429688,113.94315338134766,113.94315338134766,24758.0,95.28590393066406,,,,,,,,,,,,,,,,
2014-04-24,115.07638549804688,112.4029541015625,112.69721984863281,112.69721984863281,120190.0,94.24398803710938,,,,,,,,,,,,,,,,
2014-04-25,113.31705474853516,110.8251953125,111.1319808959961,111.1319808959961,66924.0,92.93504333496094,,,,,,,,,,,,,,,,
2014-04-28,112.69721984863281,111.44503021240234,112.38417053222656,112.38417053222656,16316.0,93.98219299316406,,,,,,,,,,,,,,,,
2014-04-29,112.69721984863281,111.45128631591797,112.07112121582031,112.07112121582031,9263.0,93.72040557861328,,,,,,,,,,,,,,,,
2014-04-30,112.69721984863281,111.45128631591797,111.45128631591797,111.45128631591797,17728.0,93.20207214355469,,,,,,,,,,,,,,,,
2014-05-02,112.37791442871094,111.44503021240234,111.44503021240234,111.44503021240234,1916.0,93.19683837890625,,,,,,,,,,,,,,,,
2014-05-05,112.37791442871094,110.9504165649414,112.07112121582031,112.07112121582031,19166.0,93.72040557861328,,,,,,,,,,,,,,,,
2014-05-06,112.37791442871094,111.57024383544922,112.06486511230469,112.06486511230469,39457.0,93.71517944335938,,,,,,,,,,,,,,,,
2014-05-07,113.01026916503906,111.57024383544922,112.94139862060547,112.94139862060547,91361.0,94.44817352294922,,,,,,,,,,,,,,,,
2014-05-08,113.32331848144531,112.69721984863281,113.01026916503906,113.01026916503906,36895.0,94.50577545166016,,,,,,,,,,,,,,,,
2014-05-09,113.32331848144531,112.38417053222656,113.25444793701172,113.25444793701172,12777.0,94.70996856689453,,,,,,,,,,,,,,,,
2014-05-12,113.19183349609375,112.07738494873047,113.19183349609375,113.19183349609375,49553.0,94.65760803222656,,,,,,,,,,,,,,,,
2014-05-13,116.4475326538086,112.39043426513672,113.94940948486328,113.94940948486328,159272.0,95.2911376953125,,,,,,,,,,,,,,,,
2014-05-14,116.2659683227539,113.94940948486328,115.5146484375,115.5146484375,37559.0,96.60009002685547,,,,,,,,,,,,,,,,
2014-05-15,115.82769775390625,113.94940948486328,115.70247650146484,115.70247650146484,45296.0,96.75715637207031,,,,,,,,,,,,,,,,
2014-05-16,115.5146484375,112.39043426513672,113.32331848144531,113.32331848144531,68721.0,94.76757049560547,,,,,,,,,,,,,,,,
2014-05-19,113.94315338134766,112.38417053222656,113.32957458496094,113.32957458496094,8337.0,94.77279663085938,,,,,,,,,,,,,,,,
2014-05-20,113.94315338134766,112.52191162109375,112.69721984863281,112.69721984863281,52835.0,94.24398803710938,,,,,,,,,,,,,,,,
2014-05-21,113.44853210449219,112.69721984863281,113.01026916503906,113.01026916503906,37534.0,94.50577545166016,,,,,,,,,,,,,,,,
2014-05-22,115.18907928466797,112.82244110107422,115.1640396118164,115.1640396118164,141208.0,96.306884765625,,,,,,,,,,,,,,,,
2014-05-23,115.7337875366211,114.88855743408203,115.20159912109375,115.20159912109375,44729.0,96.33830261230469,,,,,,,,,,,,,,,,
2014-05-26,119.52165985107422,115.20159912109375,118.64512634277344,118.64512634277344,188904.0,99.21797180175781,,,,,,,,,,,,,,,,
2014-05-27,125.15652465820312,117.70598602294922,123.3408432006836,123.3408432006836,417260.0,103.14481353759766,,,,,,,,,,,,,,,,
2014-05-28,122.89631652832031,120.84898376464844,121.5251693725586,121.5251693725586,277928.0,101.62642669677734,,,,,,,,,,,,,,,,
2014-05-29,120.83646392822266,117.76233673095703,118.63887023925781,118.63887023925781,195978.0,99.43828582763672,,,,,,,,,,,,,,,,
2014-05-30,119.58427429199219,115.8339614868164,118.95817565917969,118.95817565917969,147900.0,99.70591735839844,,,,,,,,,,,,,,,,
2014-06-03,117.39293670654297,115.82769775390625,115.82769775390625,115.82769775390625,111085.0,97.08206939697266,,,,,,,,,,,,,,,,
2014-06-04,115.82769775390625,115.82769775390625,115.82769775390625,115.82769775390625,0.0,97.08206939697266,,,,,,,,,,,,,,,,
2014-06-05,116.0155258178711,114.26245880126953,116.0155258178711,116.0155258178711,126223.0,97.239501953125,,,,,,,,,,,,,,,,
2014-06-06,118.95817565917969,115.38943481445312,118.95191192626953,118.95191192626953,267690.0,99.7006607055664,,,,,,,,,,,,,,,,
2014-06-09,125.21913146972656,118.95817565917969,124.27372741699219,124.27372741699219,269687.0,104.16119384765625,,,,,,,,,,,,,,,,
2014-06-10,125.21287536621094,122.40170288085938,123.9669418334961,123.9669418334961,122185.0,103.90406036376953,,,,,,,,,,,,,,,,
2014-06-11,125.52591705322266,123.9669418334961,125.21913146972656,125.21913146972656,114185.0,104.9535903930664,,,,,,,,,,,,,,,,
2014-06-12,133.12045288085938,124.59929656982422,130.835205078125,130.835205078125,381892.0,109.66075897216797,,,,,,,,,,,,,,,,
2014-06-13,139.61306762695312,130.835205078125,136.09442138671875,136.09442138671875,368558.0,114.06880950927734,,,,,,,,,,,,,,,,
2014-06-16,140.5584716796875,133.99073791503906,138.66766357421875,138.66766357421875,357488.0,116.2256088256836,,,,,,,,,,,,,,,,
2014-06-17,141.37240600585938,137.7410430908203,140.53343200683594,140.53343200683594,283221.0,117.78941345214844,,,,,,,,,,,,,,,,
2014-06-18,140.86526489257812,134.61056518554688,135.41822814941406,135.41822814941406,246431.0,113.50206756591797,,,,,,,,,,,,,,,,
