,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-06-27,7.010000228881836,6.909999847412109,6.929999828338623,6.909999847412109,2684000.0,4.859084129333496,816.0,10.0,313.0,84244.0,83751.0,52.0,65.0,5.0,169.0,229.0,407451.0,491526.0,1.2063408695993638,0.16051488367821143,187000.0,1165000.0
2012-06-28,7.050000190734863,6.869999885559082,6.929999828338623,6.869999885559082,3075000.0,4.830955982208252,680.0,81.0,1331.0,83512.0,84244.0,180.0,7.0,4.0,166.0,169.0,408183.0,491529.0,1.2041848774082278,1.3465600613695827,294898.0,219000.0
2012-06-29,7.0,6.900000095367432,6.989999771118164,6.96999979019165,2314000.0,4.901276111602783,709.0,42.0,527.0,83652.0,83512.0,35.0,2.0,0.0,164.0,166.0,408043.0,491531.0,1.2046029349776004,2.4044290495835603,308897.0,128469.0
2012-07-02,7.119999885559082,7.019999980926514,7.099999904632568,7.03000020980835,2280000.0,4.943467140197754,845.0,5.0,550.0,83942.0,83652.0,45.0,14.0,45.0,195.0,164.0,407753.0,491500.0,1.205383638173997,0.4015121097567443,53000.0,132000.0
2012-07-03,7.210000038146973,7.050000190734863,7.119999885559082,7.199999809265137,5929000.0,5.063010215759277,1622.0,9.0,1917.0,83638.0,83942.0,358.0,15.0,83.0,263.0,195.0,408057.0,491432.0,1.2043189938685186,6.586578845615392,494000.0,75000.0
2012-07-04,7.429999828338623,7.239999771118164,7.25,7.309999942779541,13722000.0,5.140362739562988,3523.0,114.0,2983.0,84064.0,83638.0,2886.0,3.0,330.0,590.0,263.0,407631.0,491105.0,1.2047753856419516,3.3486600736358856,515697.0,154000.0
2012-07-05,7.349999904632568,7.199999809265137,7.309999942779541,7.25,3643000.0,5.098170280456543,1407.0,205.0,928.0,84338.0,84064.0,133.0,163.0,0.0,427.0,590.0,407357.0,491268.0,1.2059858895615159,1.535709299645131,473000.0,308000.0
2012-07-06,7.340000152587891,7.269999980926514,7.300000190734863,7.329999923706055,5779000.0,5.154426097869873,2223.0,189.0,2072.0,84300.0,84338.0,211.0,94.0,53.0,386.0,427.0,407395.0,491309.0,1.2059740400003927,2.1460082035035244,485000.0,226000.0
2012-07-09,7.380000114440918,7.25,7.300000190734863,7.300000190734863,3770000.0,5.133330345153809,1117.0,36.0,1113.0,84268.0,84300.0,120.0,12.0,6.0,380.0,386.0,407427.0,491315.0,1.2058940475372335,3.4799652003479964,348000.0,100000.0
2012-07-10,7.400000095367432,7.260000228881836,7.380000114440918,7.260000228881836,8852000.0,5.105202674865723,2411.0,15.0,2078.0,84586.0,84268.0,1215.0,10.0,140.0,510.0,380.0,407109.0,491185.0,1.2065166662572768,0.5303767974108416,323000.0,609000.0
2012-07-11,7.28000020980835,7.199999809265137,7.21999979019165,7.199999809265137,3601000.0,5.063010215759277,1470.0,162.0,912.0,84982.0,84586.0,20.0,56.0,1.0,455.0,510.0,406713.0,491240.0,1.207826630015195,1.957931144818339,257000.0,131260.0
2012-07-12,7.28000020980835,7.059999942779541,7.210000038146973,7.059999942779541,4592000.0,4.964563846588135,1367.0,15.0,1288.0,85046.0,84982.0,38.0,159.0,10.0,306.0,455.0,406649.0,491389.0,1.2083831304561663,1.7134277211112803,574000.0,335000.0
2012-07-13,7.130000114440918,7.039999961853027,7.059999942779541,7.050000190734863,3232000.0,4.957531929016113,1256.0,48.0,1016.0,85238.0,85046.0,99.0,16.0,11.0,301.0,306.0,406457.0,491394.0,1.2089662400543228,0.7686935638392413,177323.0,230680.0
2012-07-16,7.119999885559082,6.900000095367432,7.059999942779541,6.900000095367432,2811000.0,4.852052211761475,826.0,179.0,1171.0,84714.0,85238.0,29.0,145.0,0.0,155.0,301.0,406981.0,491540.0,1.207768402533773,0.6584125821159301,133000.0,202000.0
2012-07-17,7.090000152587891,6.849999904632568,6.849999904632568,6.960000038146973,3060000.0,4.894244194030762,546.0,89.0,591.0,84580.0,84714.0,88.0,15.0,46.0,186.0,155.0,407115.0,491509.0,1.2072947268100491,0.8995435707996269,1135000.0,1261750.0
2012-07-18,7.079999923706055,6.949999809265137,7.079999923706055,7.0,2185000.0,4.922371864318848,281.0,37.0,556.0,84268.0,84580.0,66.0,12.0,29.0,203.0,186.0,407427.0,491492.0,1.2063284801240954,2.2199124068207325,1070000.0,482000.0
2012-07-19,7.070000171661377,6.949999809265137,7.0,6.989999771118164,3386000.0,4.915339946746826,1338.0,23.0,913.0,84670.0,84268.0,54.0,21.0,0.0,177.0,203.0,407025.0,491518.0,1.2075837907160722,0.42249894375264063,169000.0,400000.0
2012-07-20,7.019999980926514,6.929999828338623,6.960000038146973,6.929999828338623,2056000.0,4.873147964477539,676.0,72.0,726.0,84548.0,84670.0,20.0,40.0,2.0,139.0,177.0,407147.0,491556.0,1.207315276017566,1.4824431364637152,169000.0,114000.0
2012-07-23,6.900000095367432,6.699999809265137,6.900000095367432,6.75,3644000.0,4.746572494506836,1095.0,69.0,1256.0,84318.0,84548.0,0.0,81.0,0.0,58.0,139.0,407377.0,491637.0,1.2068324749986499,0.16216153605584535,42000.0,259000.0
2012-07-24,6.739999771118164,6.550000190734863,6.710000038146973,6.690000057220459,3368000.0,4.704380989074707,971.0,7.0,817.0,84465.0,84318.0,0.0,17.0,0.0,41.0,58.0,407230.0,491654.0,1.207309856076772,0.0666662962983539,12000.0,180000.0
2012-07-25,6.760000228881836,6.630000114440918,6.650000095367432,6.659999847412109,2431000.0,4.683284759521484,406.0,0.0,284.0,84587.0,84465.0,69.0,0.0,6.0,47.0,41.0,407108.0,491648.0,1.2076569174348883,0.04365899827546957,42000.0,962000.0
2012-07-26,6.71999979019165,6.559999942779541,6.670000076293945,6.559999942779541,3461000.0,4.612964630126953,883.0,32.0,491.0,84947.0,84587.0,11.0,2.0,1.0,46.0,47.0,406748.0,491649.0,1.2087282328905542,0.5613873923874594,176000.0,313508.0
2012-07-27,6.699999809265137,6.599999904632568,6.599999904632568,6.639999866485596,2448000.0,4.669220924377441,520.0,8.0,548.0,84911.0,84947.0,147.0,3.0,168.0,211.0,46.0,406784.0,491484.0,1.2082156421696966,0.23737313794662135,94000.0,396000.0
2012-07-30,6.75,6.630000114440918,6.699999809265137,6.639999866485596,2632000.0,4.669220924377441,474.0,0.0,562.0,84823.0,84911.0,95.0,0.0,137.0,348.0,211.0,406872.0,491347.0,1.207617610409145,0.6243059430610881,113000.0,181000.0
2012-07-31,6.789999961853027,6.639999866485596,6.639999866485596,6.659999847412109,5589000.0,4.683284759521484,1810.0,52.0,599.0,85982.0,84823.0,302.0,28.0,147.0,467.0,348.0,405713.0,491228.0,1.210774092094431,0.2984879943987779,865000.0,2897938.0
2012-08-01,6.690000057220459,6.630000114440918,6.659999847412109,6.659999847412109,2140000.0,4.683284759521484,713.0,22.0,718.0,85955.0,85982.0,44.0,4.0,123.0,586.0,467.0,405740.0,491109.0,1.2104002306890356,2.171024065472823,165000.0,76000.0
2012-08-02,6.659999847412109,6.659999847412109,6.659999847412109,6.659999847412109,0.0,4.683284759521484,713.0,22.0,718.0,85955.0,85982.0,44.0,4.0,123.0,586.0,467.0,405740.0,491109.0,1.2104002306890356,2.171024065472823,165000.0,76000.0
2012-08-03,6.650000095367432,6.460000038146973,6.650000095367432,6.480000019073486,4380000.0,4.556710243225098,982.0,17.0,1440.0,85480.0,85955.0,0.0,23.0,0.0,563.0,586.0,406215.0,491132.0,1.2090414951651338,0.0627612436768047,15000.0,239000.0
2012-08-06,6.599999904632568,6.369999885559082,6.590000152587891,6.369999885559082,4297000.0,4.479358673095703,759.0,11.0,568.0,85660.0,85480.0,29.0,122.0,405.0,846.0,563.0,406035.0,490849.0,1.208880493355269,2.527458640337141,460000.0,182000.0
2012-08-07,6.409999847412109,6.010000228881836,6.369999885559082,6.050000190734863,7398000.0,4.254335880279541,1739.0,50.0,2297.0,85052.0,85660.0,17.0,12.0,30.0,864.0,846.0,406643.0,490831.0,1.2070287524222663,0.8690725303103153,385000.0,443000.0
2012-08-08,6.440000057220459,6.150000095367432,6.150000095367432,6.349999904632568,6588000.0,4.465294361114502,1558.0,53.0,1492.0,85065.0,85052.0,672.0,10.0,344.0,1198.0,864.0,406630.0,490497.0,1.2062459576372682,2.0124916146182725,483000.0,240000.0
2012-08-09,6.5,6.349999904632568,6.349999904632568,6.429999828338623,5207000.0,4.521549701690674,1299.0,70.0,1040.0,85254.0,85065.0,323.0,89.0,60.0,1169.0,1198.0,406441.0,490526.0,1.2068782261675712,4.881957254923883,786000.0,161000.0
2012-08-10,6.53000020980835,6.409999847412109,6.429999828338623,6.510000228881836,3764000.0,4.577805995941162,575.0,56.0,1137.0,84636.0,85254.0,216.0,45.0,86.0,1200.0,1169.0,407059.0,490495.0,1.2049697833243256,7.850484477189918,683000.0,87000.0
2012-08-13,6.78000020980835,6.53000020980835,6.53000020980835,6.699999809265137,7209000.0,4.7114129066467285,1830.0,67.0,1380.0,85019.0,84636.0,975.0,27.0,147.0,1320.0,1200.0,406676.0,490375.0,1.2058095245120821,0.47817746076383155,252000.0,527000.0
2012-08-14,6.739999771118164,6.579999923706055,6.71999979019165,6.610000133514404,4197000.0,4.648125171661377,845.0,29.0,1203.0,84632.0,85019.0,30.0,20.0,5.0,1305.0,1320.0,407063.0,490390.0,1.204699998034707,2.916150202693397,487000.0,167000.0
2012-08-15,6.710000038146973,6.610000133514404,6.610000133514404,6.650000095367432,3846000.0,4.676253795623779,718.0,78.0,667.0,84605.0,84632.0,84.0,0.0,55.0,1360.0,1305.0,407090.0,490335.0,1.204484992299019,2.0915549566470606,1608000.0,768805.0
2012-08-16,6.679999828338623,6.570000171661377,6.659999847412109,6.650000095367432,3960000.0,4.676253795623779,956.0,11.0,831.0,84719.0,84605.0,177.0,10.0,59.0,1409.0,1360.0,406976.0,490286.0,1.2047019856158947,1.1291353339889603,341000.0,302000.0
2012-08-17,6.800000190734863,6.670000076293945,6.679999828338623,6.690000057220459,5399000.0,4.704380989074707,1529.0,0.0,1161.0,85087.0,84719.0,1211.0,32.0,38.0,1415.0,1409.0,406608.0,490280.0,1.2057775405856732,0.3344249280539843,43810.0,131000.0
2012-08-20,6.699999809265137,6.579999923706055,6.690000057220459,6.610000133514404,2509000.0,4.648125171661377,725.0,22.0,781.0,85009.0,85087.0,9.0,19.0,0.0,1396.0,1415.0,406686.0,490299.0,1.2055929990385728,2.659946801063979,133000.0,50000.0
2012-08-21,6.849999904632568,6.619999885559082,6.619999885559082,6.690000057220459,8589000.0,4.704380989074707,2900.0,4.0,1860.0,86045.0,85009.0,2046.0,1.0,4.0,1399.0,1396.0,405650.0,490296.0,1.2086645909907778,9.48422680895611,607000.0,64000.0
2012-08-22,6.829999923706055,6.679999828338623,6.690000057220459,6.769999980926514,6999000.0,4.760636806488037,2154.0,15.0,1639.0,86545.0,86045.0,1613.0,30.0,196.0,1565.0,1399.0,405150.0,490130.0,1.209746489580428,0.37948523340905943,74000.0,195000.0
2012-08-23,6.769999980926514,6.699999809265137,6.760000228881836,6.699999809265137,5065000.0,4.7114129066467285,1536.0,160.0,792.0,87129.0,86545.0,0.0,56.0,0.0,1469.0,1565.0,404566.0,490226.0,1.2117300719040356,0.14625696830074933,338000.0,2311000.0
2012-08-24,6.690000057220459,6.610000133514404,6.610000133514404,6.639999866485596,3374000.0,4.669220924377441,1093.0,1.0,791.0,87430.0,87129.0,0.0,33.0,0.0,1436.0,1469.0,404265.0,490259.0,1.2127139061904786,0.5524005406101733,253000.0,458000.0
2012-08-27,6.679999828338623,6.619999885559082,6.639999866485596,6.630000114440918,2168000.0,4.66218900680542,569.0,155.0,582.0,87262.0,87430.0,17.0,20.0,0.0,1416.0,1436.0,404433.0,490279.0,1.2122596023084113,36.99075231192202,148000.0,4000.0
2012-08-28,6.650000095367432,6.53000020980835,6.599999904632568,6.539999961853027,3056000.0,4.598901748657227,625.0,24.0,1098.0,86765.0,87262.0,16.0,100.0,0.0,1316.0,1416.0,404930.0,490379.0,1.2110186673778989,1.2052568144378188,229000.0,190000.0
2012-08-29,6.539999961853027,6.389999866485596,6.5,6.449999809265137,4571000.0,4.535613059997559,1637.0,5.0,1027.0,87370.0,86765.0,2.0,166.0,0.0,1150.0,1316.0,404325.0,490545.0,1.2132412953903533,1.9624754690566368,157000.0,80000.0
2012-08-30,6.550000190734863,6.449999809265137,6.460000038146973,6.449999809265137,2805000.0,4.535613059997559,830.0,69.0,518.0,87613.0,87370.0,339.0,38.0,153.0,1265.0,1150.0,404082.0,490430.0,1.2136862971221258,0.6358344749452315,110000.0,173000.0
2012-08-31,6.449999809265137,6.320000171661377,6.420000076293945,6.349999904632568,3242000.0,4.465294361114502,917.0,61.0,526.0,87943.0,87613.0,5.0,74.0,0.0,1191.0,1265.0,403752.0,490504.0,1.214861561400163,1.598135779935854,393143.0,246000.0
2012-09-03,6.46999979019165,6.380000114440918,6.449999809265137,6.400000095367432,2430000.0,4.500453948974609,647.0,71.0,523.0,87996.0,87943.0,59.0,0.0,10.0,1201.0,1191.0,403699.0,490494.0,1.2149962843695814,2.20649775545918,203000.0,92000.0
2012-09-04,6.519999980926514,6.440000057220459,6.449999809265137,6.5,3687000.0,4.570773601531982,608.0,17.0,757.0,87830.0,87996.0,278.0,0.0,80.0,1281.0,1201.0,403865.0,490414.0,1.2142988020779169,0.007194218725831921,2000.0,278000.0
2012-09-05,6.78000020980835,6.5,6.5,6.570000171661377,8926000.0,4.619997501373291,2141.0,20.0,2864.0,87087.0,87830.0,1969.0,0.0,126.0,1407.0,1281.0,404608.0,490288.0,1.2117575239305107,0.83250821424525,169000.0,203000.0
2012-09-06,6.650000095367432,6.5,6.590000152587891,6.53000020980835,3389000.0,4.591869831085205,968.0,7.0,920.0,87128.0,87087.0,239.0,31.0,23.0,1399.0,1407.0,404567.0,490296.0,1.2119001008483123,0.49830996907099817,295000.0,592000.0
2012-09-07,6.789999961853027,6.610000133514404,6.679999828338623,6.699999809265137,13254000.0,4.7114129066467285,3689.0,26.0,2820.0,87971.0,87128.0,2992.0,0.0,140.0,1539.0,1399.0,403724.0,490156.0,1.2140838442008792,0.9794220796502683,621934.0,635000.0
2012-09-10,7.039999961853027,6.699999809265137,6.699999809265137,6.989999771118164,18848000.0,4.915339946746826,5419.0,35.0,5120.0,88235.0,87971.0,2859.0,1103.0,165.0,601.0,1539.0,403460.0,491094.0,1.2172031497468156,4.692588744790877,1206000.0,257000.0
2012-09-11,7.050000190734863,6.860000133514404,7.050000190734863,6.889999866485596,5152000.0,4.845019817352295,1730.0,251.0,1842.0,87872.0,88235.0,62.0,74.0,10.0,537.0,601.0,403823.0,491158.0,1.2162674828638218,2.032601331154597,561000.0,276000.0
2012-09-12,7.159999847412109,6.889999866485596,6.960000038146973,7.059999942779541,13369000.0,4.964563846588135,2632.0,2.0,3790.0,86712.0,87872.0,2715.0,0.0,77.0,614.0,537.0,404983.0,491081.0,1.2125935839440571,7.949217759291599,1097000.0,138000.0
2012-09-13,6.940000057220459,6.570000171661377,6.900000095367432,6.760000228881836,10013000.0,4.753604412078857,3013.0,0.0,3044.0,86681.0,86712.0,0.0,131.0,0.0,483.0,614.0,405014.0,491212.0,1.2128242163870473,0.9696103006198193,716000.0,738440.0
2012-09-14,7.090000152587891,6.880000114440918,6.889999866485596,6.980000019073486,13364000.0,4.9083075523376465,3786.0,38.0,2906.0,87523.0,86681.0,1794.0,0.0,146.0,629.0,483.0,404172.0,491066.0,1.2149896207812,2.3938177725525627,1240000.0,518000.0
2012-09-17,7.03000020980835,6.849999904632568,7.019999980926514,6.869999885559082,5355000.0,4.830955982208252,1601.0,102.0,1743.0,87279.0,87523.0,37.0,113.0,1.0,517.0,629.0,404416.0,491178.0,1.214533513675241,0.4714287296261317,298000.0,632120.0
2012-09-18,7.03000020980835,6.78000020980835,6.809999942779541,6.920000076293945,9238000.0,4.866116046905518,2396.0,15.0,1654.0,88006.0,87279.0,2451.0,5.0,48.0,550.0,517.0,403689.0,491145.0,1.21663900517724,1.1832878485856952,1244820.0,1052000.0
2012-09-19,6.989999771118164,6.909999847412109,6.920000076293945,6.920000076293945,4818000.0,4.866116046905518,1602.0,126.0,1427.0,88055.0,88006.0,59.0,35.0,10.0,524.0,550.0,403640.0,491171.0,1.2168511127462274,0.5308636017243528,473000.0,891000.0
2012-09-20,7.079999923706055,6.869999885559082,6.920000076293945,6.880000114440918,7444000.0,4.837987899780273,1747.0,1.0,1175.0,88626.0,88055.0,1565.0,40.0,65.0,549.0,524.0,403069.0,491146.0,1.2185129133897339,0.6106757219389879,858000.0,1405000.0
