,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio
2002-08-27,37.12852478027344,36.364959716796875,36.364959716796875,36.55584716796875,6368916.0,11.339425086975098,957.0,0.0,434.0,7649.0,7126.0,109.0,0.0,75.0,144.0,69.0,938369.0,945874.0,1.0079968455939554,,,
2002-08-28,36.93763732910156,36.46040344238281,36.55584716796875,36.55584716796875,5149414.0,11.339425086975098,457.0,1.0,564.0,7541.0,7649.0,93.0,20.0,0.0,124.0,144.0,938477.0,945894.0,1.00790215647037,,,
2002-08-29,37.0330810546875,36.364959716796875,36.651302337646484,36.364959716796875,6381040.0,11.28021240234375,468.0,0.0,254.0,7755.0,7541.0,40.0,0.0,2.0,126.0,124.0,938263.0,945892.0,1.008129908000307,,,
2002-08-30,36.55584716796875,36.26951599121094,36.55584716796875,36.26951599121094,3592942.0,11.250605583190918,540.0,20.0,542.0,7733.0,7755.0,7.0,0.0,0.0,126.0,126.0,938285.0,945892.0,1.0081062703695889,,,
2002-09-02,36.26951599121094,35.79228210449219,36.26951599121094,36.26951599121094,3348061.0,11.250605583190918,127.0,0.0,457.0,7403.0,7733.0,1.0,4.0,0.0,122.0,126.0,938615.0,945896.0,1.0077561004713322,,,
2002-09-03,36.26951599121094,35.79228210449219,36.26951599121094,36.26951599121094,4270491.0,11.250605583190918,205.0,0.0,462.0,7145.0,7402.0,6.0,0.0,0.0,122.0,122.0,938873.0,945896.0,1.0074791718590568,,,
2002-09-04,36.26951599121094,35.60139465332031,35.98316955566406,36.26951599121094,6097886.0,11.250605583190918,101.0,0.0,455.0,6791.0,7145.0,48.0,66.0,20.0,76.0,122.0,939227.0,945942.0,1.0071484240248374,,,
2002-09-05,36.26951599121094,35.98316955566406,36.26951599121094,36.174072265625,4647867.0,11.221001625061035,214.0,4.0,210.0,6791.0,6791.0,0.0,0.0,0.0,76.0,76.0,939227.0,945942.0,1.0071484240248374,,,
2002-09-06,36.174072265625,36.174072265625,36.174072265625,36.174072265625,0.0,11.221001625061035,214.0,4.0,210.0,6791.0,6791.0,0.0,0.0,0.0,76.0,76.0,939227.0,945942.0,1.0071484240248374,,,
2002-09-09,36.174072265625,35.79228210449219,36.174072265625,36.07862854003906,4926329.0,11.191393852233887,134.0,0.0,276.0,6649.0,6791.0,0.0,15.0,0.0,61.0,76.0,939369.0,945957.0,1.0070121464385706,,,
2002-09-10,36.174072265625,35.69683837890625,35.98316955566406,35.887725830078125,6580437.0,11.13217830657959,1096.0,21.0,536.0,7188.0,6649.0,10.0,45.0,79.0,95.0,61.0,938830.0,945923.0,1.0075540752275969,,,
2002-09-11,36.26951599121094,35.887725830078125,35.887725830078125,36.26951599121094,5553670.0,11.250605583190918,486.0,0.0,189.0,7485.0,7188.0,26.0,79.0,0.0,16.0,95.0,938533.0,946002.0,1.007957090526289,,,
2002-09-12,36.46040344238281,35.98316955566406,36.26951599121094,36.46040344238281,5405063.0,11.309820175170898,337.0,5.0,131.0,7686.0,7485.0,7.0,0.0,0.0,16.0,16.0,938332.0,946002.0,1.0081730046795754,,,
2002-09-13,36.46040344238281,36.07862854003906,36.364959716796875,36.364959716796875,3566968.0,11.28021240234375,300.0,11.0,159.0,7816.0,7686.0,0.0,0.0,0.0,16.0,16.0,938202.0,946002.0,1.0083126999167558,,,
2002-09-16,36.26951599121094,35.887725830078125,36.26951599121094,35.887725830078125,2736425.0,11.13217830657959,210.0,2.0,386.0,7638.0,7816.0,0.0,16.0,0.0,0.0,16.0,938380.0,946018.0,1.0081384853273883,,,
2002-09-17,37.22398376464844,35.69683837890625,35.887725830078125,37.22398376464844,12385643.0,11.54667854309082,0.0,115.0,1028.0,6495.0,7638.0,0.0,0.0,0.0,0.0,0.0,939523.0,946018.0,1.006912010762897,,,
2002-09-18,36.651302337646484,36.07862854003906,36.651302337646484,36.364959716796875,5231225.0,11.28021240234375,0.0,0.0,142.0,6352.0,6494.0,0.0,0.0,0.0,0.0,0.0,939666.0,946018.0,1.006758777311537,,,
2002-09-19,36.842193603515625,36.26951599121094,36.26951599121094,36.55584716796875,9952214.0,11.339425086975098,0.0,0.0,635.0,5717.0,6352.0,0.0,0.0,0.0,0.0,0.0,940301.0,946018.0,1.0060788980561564,,,
2002-09-20,43.792236328125,43.2515869140625,43.386756896972656,43.657066345214844,6210361.0,13.542184829711914,1036.0,0.0,62.0,6691.0,5717.0,384.0,0.0,515.0,515.0,0.0,939327.0,945503.0,1.0065738485385296,,,
