,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-06-18,15.574275970458984,15.219695091247559,15.328797340393066,15.38334846496582,66132755.0,13.299339294433594,6888.0,8.0,8412.0,87502.0,89034.0,4312.0,248.0,249.0,1920.0,1924.0,421857.0,507439.0,1.2028668414490185,2.401232670688843,4836085.0,2014000.0
2012-06-19,15.38334846496582,15.083317756652832,15.328797340393066,15.11059284210205,32745576.0,13.063533782958984,3542.0,52.0,3862.0,87130.0,87502.0,1045.0,204.0,1415.0,3131.0,1920.0,422229.0,506228.0,1.1989389669137673,0.5397001456459201,2076227.0,3847000.0
2012-06-20,15.492448806762695,15.19242000579834,15.274246215820312,15.437897682189941,37249628.0,13.346498489379883,4787.0,4.0,4644.0,87269.0,87130.0,2497.0,175.0,418.0,3374.0,3131.0,422090.0,505985.0,1.1987580877109438,1.5555198009299998,5646036.0,3629677.0
2012-06-21,15.246970176696777,15.001490592956543,15.001490592956543,15.056041717529297,34166268.0,13.016372680664062,4685.0,123.0,4825.0,87006.0,87269.0,1799.0,1828.0,120.0,1666.0,3374.0,422353.0,507693.0,1.2020556215875782,0.5200062755955697,2124573.0,4085667.0
2012-06-22,15.028766632080078,14.78328800201416,14.837839126586914,15.001490592956543,30180998.0,12.969212532043457,5110.0,56.0,1459.0,90601.0,87006.0,1609.0,442.0,197.0,1421.0,1666.0,418758.0,507938.0,1.2129601990643784,0.11370730161262718,1157375.0,10178545.0
2012-06-25,15.137868881225586,14.837839126586914,14.892390251159668,14.892390251159668,24791534.0,12.874890327453613,2851.0,12.0,2044.0,91396.0,90601.0,1479.0,193.0,154.0,1381.0,1421.0,417963.0,507978.0,1.215363045621154,0.3772845384470219,2599000.0,6888699.0
2012-06-26,14.946941375732422,14.728736877441406,14.728736877441406,14.837839126586914,17075801.0,12.827731132507324,2554.0,18.0,1860.0,92072.0,91396.0,1015.0,164.0,166.0,1382.0,1381.0,417287.0,507977.0,1.2173295182224266,0.2903320768612771,837318.0,2884000.0
2012-06-27,15.219695091247559,14.756011962890625,14.78328800201416,14.919665336608887,31852831.0,12.89847183227539,4132.0,20.0,2696.0,93488.0,92072.0,2644.0,144.0,292.0,1530.0,1382.0,415871.0,507829.0,1.2211185172360726,0.32922861444283286,2486000.0,7550983.0
2012-06-28,15.11059284210205,14.810563087463379,15.056041717529297,14.810563087463379,22723739.0,12.80414867401123,2513.0,58.0,3342.0,92601.0,93488.0,1025.0,156.0,22.0,1395.0,1530.0,416758.0,507964.0,1.2188435042794517,0.30609247146449153,1417000.0,4629319.0
2012-06-29,15.165143966674805,14.78328800201416,14.837839126586914,15.165143966674805,29260756.0,13.11069393157959,3388.0,22.0,5019.0,90948.0,92601.0,1473.0,73.0,246.0,1568.0,1395.0,418411.0,507791.0,1.2136148102826878,4.115681148869991,6219000.0,1511049.0
2012-07-02,15.574275970458984,15.38334846496582,15.492448806762695,15.38334846496582,50692124.0,13.299339294433594,9139.0,18.0,7696.0,92373.0,90948.0,4199.0,94.0,272.0,1746.0,1568.0,416986.0,507613.0,1.2173353126116642,1.0364905873606387,2812000.0,2713000.0
2012-07-03,15.492448806762695,15.274246215820312,15.437897682189941,15.465173721313477,27517429.0,13.370079040527344,3067.0,3.0,4055.0,91382.0,92373.0,1671.0,182.0,230.0,1794.0,1746.0,417977.0,507565.0,1.2143342472570327,2.568522162257408,3411000.0,1328000.0
2012-07-04,15.710653305053711,15.465173721313477,15.51972484588623,15.628827095031738,36059913.0,13.511563301086426,2933.0,2.0,5954.0,88359.0,91382.0,1778.0,160.0,258.0,1892.0,1794.0,421000.0,507467.0,1.2053819349597745,3.6426155537932456,5773695.0,1585040.0
2012-07-05,15.983407020568848,15.656102180480957,15.710653305053711,15.765204429626465,43201869.0,13.629464149475098,2965.0,0.0,7039.0,84285.0,88359.0,2309.0,140.0,409.0,2161.0,1892.0,425074.0,507198.0,1.193196494736223,7.9286287907599,8777000.0,1107000.0
2012-07-06,15.792478561401367,15.574275970458984,15.683377265930176,15.710653305053711,20399304.0,13.58230209350586,1975.0,357.0,3332.0,82571.0,84285.0,1052.0,301.0,72.0,1931.0,2161.0,426788.0,507428.0,1.1889434826108451,7.530715739223828,5392000.0,716000.0
2012-07-09,15.792478561401367,15.601551055908203,15.601551055908203,15.683377265930176,17042804.0,13.558720588684082,1387.0,1.0,1474.0,82483.0,82571.0,537.0,155.0,53.0,1829.0,1931.0,426876.0,507530.0,1.1889373285513156,3.037810914595163,5222000.0,1719000.0
2012-07-10,15.819754600524902,15.410622596740723,15.710653305053711,15.410622596740723,19644046.0,13.322916030883789,3939.0,20.0,3152.0,83250.0,82483.0,645.0,339.0,60.0,1548.0,1829.0,426109.0,507811.0,1.1917368754546949,1.1382966613865304,1070000.0,940000.0
2012-07-11,15.683377265930176,15.274246215820312,15.274246215820312,15.683377265930176,19235253.0,13.558720588684082,2405.0,2.0,2593.0,83060.0,83250.0,1223.0,113.0,186.0,1620.0,1548.0,426299.0,507739.0,1.1910368285245132,1.3223134424639842,2880000.0,2178000.0
2012-07-12,15.73792839050293,15.328797340393066,15.683377265930176,15.38334846496582,19941016.0,13.299339294433594,2908.0,5.0,1568.0,84395.0,83060.0,856.0,427.0,55.0,1232.0,1620.0,495183.0,578346.0,1.167941613622411,0.19125950008509254,997963.0,5217847.0
2012-07-13,15.54699993133545,15.301521301269531,15.328797340393066,15.328797340393066,15741267.0,13.252176284790039,2148.0,916.0,1886.0,83741.0,84395.0,1402.0,115.0,113.0,1230.0,1232.0,495837.0,578348.0,1.1664051565228966,1.0340354375688083,1493385.0,1444229.0
2012-07-16,15.51972484588623,15.028766632080078,15.492448806762695,15.056041717529297,20776933.0,13.016372680664062,3555.0,6.0,1640.0,85650.0,83741.0,1387.0,190.0,114.0,1154.0,1230.0,493928.0,578424.0,1.1710670966879855,0.3358084885015158,1221000.0,3636000.0
2012-07-17,15.38334846496582,15.137868881225586,15.219695091247559,15.274246215820312,17501092.0,13.205016136169434,1806.0,51.0,2525.0,84880.0,85650.0,899.0,66.0,137.0,1225.0,1154.0,494698.0,578353.0,1.1691008067531974,1.3229095715804144,2488000.0,1880702.0
2012-07-18,15.356072425842285,15.11059284210205,15.356072425842285,15.11059284210205,8799124.0,13.063533782958984,745.0,12.0,881.0,84732.0,84880.0,468.0,65.0,47.0,1205.0,1225.0,494846.0,578373.0,1.168791565877938,0.3193226390410747,547000.0,1713000.0
2012-07-19,15.51972484588623,15.246970176696777,15.274246215820312,15.465173721313477,19303080.0,13.370079040527344,2074.0,8.0,2545.0,84253.0,84732.0,1130.0,45.0,181.0,1341.0,1205.0,495325.0,578237.0,1.167386731162911,2.6067610477388556,4163000.0,1597000.0
2012-07-20,15.51972484588623,15.301521301269531,15.465173721313477,15.356072425842285,11944811.0,13.275758743286133,1684.0,0.0,1278.0,84659.0,84253.0,607.0,59.0,43.0,1325.0,1341.0,494919.0,578253.0,1.1683767073466418,0.5432272113376607,1186952.0,2185000.0
2012-07-23,15.165143966674805,14.919665336608887,15.165143966674805,15.11059284210205,20555122.0,13.063533782958984,2380.0,205.0,1583.0,85251.0,84659.0,866.0,235.0,86.0,1161.0,1325.0,494327.0,578417.0,1.170107701768866,0.3875176249775782,2465000.0,6361000.0
2012-07-24,15.246970176696777,14.946941375732422,15.001490592956543,15.246970176696777,10617610.0,13.181435585021973,1096.0,102.0,1541.0,84704.0,85251.0,557.0,85.0,139.0,1215.0,1161.0,494874.0,578363.0,1.168705228593079,2.1840934813796498,2005000.0,918000.0
2012-07-25,15.410622596740723,15.028766632080078,15.056041717529297,15.19242000579834,15072167.0,13.134276390075684,1526.0,0.0,2105.0,84125.0,84704.0,715.0,52.0,106.0,1269.0,1215.0,495453.0,578309.0,1.1672304593362854,0.6766362924602621,1394000.0,2060190.0
2012-07-26,15.683377265930176,15.328797340393066,15.356072425842285,15.51972484588623,36967323.0,13.41723918914795,6313.0,18.0,3941.0,86479.0,84125.0,2733.0,57.0,264.0,1476.0,1269.0,493099.0,578102.0,1.17238288379639,0.7435529330370473,3581000.0,4816065.0
2012-07-27,15.710653305053711,15.51972484588623,15.601551055908203,15.54699993133545,27222292.0,13.440820693969727,3286.0,2.0,3847.0,85916.0,86479.0,1239.0,77.0,38.0,1437.0,1476.0,493662.0,578141.0,1.171124836173665,1.2894790032988304,6067000.0,4705000.0
2012-07-30,16.201610565185547,15.601551055908203,15.710653305053711,15.765204429626465,61801019.0,13.629464149475098,6802.0,22.0,7080.0,85616.0,85916.0,4420.0,75.0,206.0,1560.0,1437.0,493962.0,578018.0,1.1701645669817375,1.9561307999796578,12577923.0,6430000.0
2012-07-31,16.06523323059082,15.792478561401367,15.874305725097656,15.928855895996094,38272526.0,13.770946502685547,2789.0,16.0,5926.0,82463.0,85616.0,2191.0,78.0,408.0,1890.0,1560.0,497115.0,577688.0,1.1620788709275098,2.7051065739415376,10362000.0,3830532.0
2012-08-01,16.06523323059082,15.819754600524902,15.901580810546875,15.901580810546875,19524891.0,13.74736499786377,2553.0,3.0,3035.0,81978.0,82463.0,1317.0,252.0,72.0,1710.0,1890.0,497600.0,577868.0,1.1613079555708288,2.1791029288536397,3066000.0,1407000.0
2012-08-02,15.901580810546875,15.901580810546875,15.901580810546875,15.901580810546875,0.0,13.74736499786377,2553.0,3.0,3035.0,81978.0,82463.0,1317.0,252.0,72.0,1710.0,1890.0,497600.0,577868.0,1.1613079555708288,2.1791029288536397,3066000.0,1407000.0
2012-08-03,15.956131935119629,15.819754600524902,15.819754600524902,15.901580810546875,10734932.0,13.74736499786377,1344.0,44.0,2059.0,81219.0,81978.0,428.0,161.0,134.0,1683.0,1710.0,498359.0,577895.0,1.1595934665703507,5.263875246396349,2374013.0,451000.0
2012-08-06,16.337987899780273,15.928855895996094,16.174335479736328,15.928855895996094,26109569.0,13.770946502685547,4257.0,11.0,4048.0,81417.0,81219.0,1392.0,62.0,70.0,1691.0,1683.0,498161.0,577887.0,1.1600383007937176,4.413636554954202,3041000.0,689000.0
2012-08-07,16.119783401489258,15.928855895996094,16.0379581451416,15.983407020568848,15358139.0,13.818105697631836,1981.0,61.0,3168.0,80169.0,81417.0,1010.0,12.0,65.0,1744.0,1691.0,499409.0,577834.0,1.157033299293166,8.007957425645145,3011000.0,376000.0
2012-08-08,16.14706039428711,15.710653305053711,16.14706039428711,15.792478561401367,23092203.0,13.653043746948242,2713.0,6.0,4073.0,78803.0,80169.0,992.0,131.0,149.0,1762.0,1744.0,500775.0,577816.0,1.1538412383980063,1.2432540133104757,5113505.0,4113000.0
2012-08-09,16.010683059692383,15.792478561401367,15.874305725097656,15.983407020568848,22083970.0,13.818105697631836,2151.0,0.0,3121.0,77833.0,78803.0,1134.0,193.0,97.0,1666.0,1762.0,501745.0,577912.0,1.1518019077381783,1.5849847410840583,6397000.0,4036000.0
2012-08-10,15.928855895996094,15.656102180480957,15.847029685974121,15.73792839050293,20388305.0,13.605884552001953,2394.0,49.0,2796.0,77382.0,77833.0,527.0,153.0,81.0,1593.0,1666.0,502196.0,577985.0,1.1509128887667588,1.1725811442437666,4824000.0,4114000.0
2012-08-13,16.010683059692383,15.765204429626465,15.874305725097656,15.901580810546875,39253262.0,13.74736499786377,6007.0,12.0,2746.0,80631.0,77382.0,8843.0,35.0,3468.0,5026.0,1593.0,498947.0,574552.0,1.1515268124133176,3.1485101954212174,3361000.0,1067488.0
2012-08-14,16.010683059692383,15.710653305053711,15.901580810546875,15.710653305053711,20095001.0,13.58230209350586,2440.0,5.0,1984.0,81082.0,80631.0,709.0,129.0,57.0,4954.0,5026.0,498496.0,574624.0,1.1527130554446667,0.5718995452406299,3863182.0,6755000.0
2012-08-15,15.819754600524902,15.492448806762695,15.73792839050293,15.54699993133545,17134462.0,13.440820693969727,2058.0,1443.0,2436.0,79261.0,81082.0,538.0,161.0,51.0,3512.0,4954.0,500317.0,576066.0,1.151399709784577,0.8656743709044944,3048906.0,3522000.0
2012-08-16,15.73792839050293,15.492448806762695,15.492448806762695,15.656102180480957,17741235.0,13.535141944885254,1873.0,466.0,1905.0,78763.0,79261.0,726.0,112.0,29.0,2973.0,3512.0,500815.0,576605.0,1.1513310277626914,0.9467861258069599,5132200.0,5420653.0
2012-08-17,15.73792839050293,15.574275970458984,15.73792839050293,15.628827095031738,11449861.0,13.511563301086426,1163.0,34.0,1918.0,77974.0,78763.0,205.0,45.0,7.0,2935.0,2973.0,501604.0,576643.0,1.149595797490057,2.3946107575172424,2672388.0,1116000.0
2012-08-20,15.73792839050293,15.54699993133545,15.710653305053711,15.656102180480957,9207917.0,13.535141944885254,1360.0,40.0,1921.0,77373.0,77974.0,266.0,77.0,22.0,2880.0,2935.0,502205.0,576698.0,1.148329569937436,1.8437442382992553,590000.0,320000.0
2012-08-21,15.901580810546875,15.73792839050293,15.765204429626465,15.765204429626465,21567021.0,13.629464149475098,1982.0,2.0,3223.0,76130.0,77373.0,669.0,20.0,58.0,2918.0,2880.0,503448.0,576660.0,1.1454189004248692,3.6101570936578815,3958234.0,1096415.0
2012-08-22,15.928855895996094,15.73792839050293,15.928855895996094,15.792478561401367,14492891.0,13.653043746948242,1928.0,4.0,1370.0,76684.0,76130.0,401.0,46.0,10.0,2882.0,2918.0,502894.0,576696.0,1.1467523041589198,0.42238748230999945,1728410.0,4092000.0
2012-08-23,15.928855895996094,15.710653305053711,15.928855895996094,15.73792839050293,11996140.0,13.605884552001953,1400.0,27.0,1564.0,76493.0,76684.0,516.0,139.0,11.0,2753.0,2882.0,503085.0,576825.0,1.1465733492881933,1.3691986091205903,1741622.0,1272000.0
2012-08-24,15.73792839050293,15.574275970458984,15.683377265930176,15.574275970458984,17968546.0,13.464402198791504,2400.0,3.0,1474.0,77416.0,76493.0,579.0,54.0,11.0,2710.0,2753.0,502162.0,576868.0,1.1487664363961503,0.35116284584176893,1244000.0,3542515.0
2012-08-27,15.656102180480957,15.492448806762695,15.656102180480957,15.51972484588623,10414130.0,13.41723918914795,1285.0,4.0,1251.0,77446.0,77416.0,187.0,72.0,27.0,2665.0,2710.0,502132.0,576913.0,1.1489246872840462,1.6709162360762295,1310000.0,784000.0
2012-08-28,15.492448806762695,15.274246215820312,15.437897682189941,15.274246215820312,12162956.0,13.205016136169434,1156.0,17.0,1839.0,76746.0,77446.0,94.0,142.0,48.0,2571.0,2665.0,502832.0,577007.0,1.1475121958980417,1.94134632701858,1951055.0,1005000.0
2012-08-29,15.437897682189941,15.001490592956543,15.38334846496582,15.11059284210205,28903291.0,13.063533782958984,4188.0,35.0,1376.0,79523.0,76746.0,305.0,235.0,2516.0,4852.0,2571.0,500055.0,574726.0,1.149323275793111,0.3429341154565452,3330000.0,9710319.0
2012-08-30,14.946941375732422,14.728736877441406,14.919665336608887,14.78328800201416,47716920.0,12.780570030212402,4995.0,28.0,2237.0,82253.0,79523.0,1237.0,2414.0,185.0,2623.0,4852.0,497325.0,576955.0,1.1601142912294953,0.22615933618031664,3901000.0,17248900.0
2012-08-31,14.946941375732422,14.565084457397461,14.946941375732422,14.78328800201416,26736507.0,12.780570030212402,2810.0,2.0,1792.0,83269.0,82253.0,699.0,116.0,75.0,2582.0,2623.0,496309.0,576996.0,1.1625717797344401,0.48929037505650186,5062688.0,10347000.0
2012-09-03,14.78328800201416,14.565084457397461,14.728736877441406,14.674185752868652,32934390.0,12.686247825622559,3364.0,8.0,1369.0,85256.0,83269.0,1599.0,293.0,80.0,2369.0,2582.0,494322.0,577209.0,1.1676757909302218,0.3536746531748761,5077000.0,14355000.0
2012-09-04,14.837839126586914,14.646910667419434,14.728736877441406,14.646910667419434,19754035.0,12.662667274475098,2124.0,69.0,1706.0,85605.0,85256.0,425.0,64.0,2869.0,5134.0,2369.0,493973.0,574444.0,1.1629033107005633,0.9012979182412896,4027000.0,4468000.0
2012-09-05,14.646910667419434,14.565084457397461,14.646910667419434,14.59235954284668,20014342.0,12.615507125854492,1328.0,78.0,1504.0,85351.0,85605.0,182.0,123.0,19.0,5022.0,5134.0,494227.0,574556.0,1.1625322725543676,1.0453977242176122,185651817.0,177589650.0
2012-09-06,14.837839126586914,14.646910667419434,14.701461791992188,14.728736877441406,52464781.0,12.73340892791748,7561.0,1114.0,1583.0,90215.0,85351.0,0.0,3425.0,0.0,1257.0,5022.0,489363.0,578321.0,1.1817808420725677,0.6903750911930632,40196400.0,58224000.0
2012-09-07,14.946941375732422,14.59235954284668,14.946941375732422,14.646910667419434,46298061.0,12.662667274475098,5460.0,19.0,4550.0,91106.0,90215.0,0.0,210.0,0.0,1.0,1257.0,488472.0,579577.0,1.1865077496606773,0.6626008943216039,13105000.0,19778119.0
2012-09-10,14.701461791992188,14.346880912780762,14.59235954284668,14.346880912780762,43672989.0,12.40328311920166,0.0,9.0,2751.0,88346.0,91106.0,0.0,0.0,0.0,0.0,1.0,491232.0,579578.0,1.1798433737147138,0.35616579254744296,6070223.0,17043250.0
2012-09-11,14.646910667419434,14.292329788208008,14.346880912780762,14.45598316192627,37308289.0,12.497604370117188,0.0,772.0,1320.0,86254.0,88346.0,0.0,0.0,0.0,0.0,0.0,493324.0,579578.0,1.1748401155424923,0.6737391878907532,8969000.0,13312272.0
2012-09-12,14.78328800201416,14.510534286499023,14.565084457397461,14.756011962890625,41735348.0,12.756989479064941,0.0,60.0,3205.0,82989.0,86254.0,0.0,0.0,0.0,0.0,0.0,496589.0,579578.0,1.1671157292736463,1.537049834677164,8712000.0,5668000.0
2012-09-13,15.28282642364502,14.80523681640625,14.80523681640625,15.114265441894531,55819100.0,13.066707611083984,4814.0,217.0,4824.0,82762.0,82989.0,2692.0,0.0,279.0,279.0,0.0,496816.0,579299.0,1.1660208889792418,2.136678475238661,15619000.0,7309943.0
2012-09-14,16.125629425048828,15.479479789733887,15.732319831848145,15.95706844329834,93977487.0,13.795336723327637,12584.0,26.0,9329.0,85991.0,82762.0,4878.0,58.0,350.0,571.0,279.0,493587.0,579007.0,1.1730572866439217,1.7921276057498845,17165000.0,9578000.0
