,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,buy_volume,sell_volume,bs_ratio
2000-01-04,458.2183837890625,434.853271484375,441.34356689453125,449.1319885253906,13283576180.0,95.79975891113281,,,,,,,,,,,,,,,,
2000-01-05,446.5356750488281,436.1511535644531,438.7472229003906,438.7472229003906,6106175548.0,93.58465576171875,,,,,,,,,,,,,,,,
2000-01-06,447.8338623046875,436.1511535644531,440.0453796386719,437.4493103027344,6545983638.0,93.30784606933594,,,,,,,,,,,,,,,,
2000-01-07,433.5550842285156,425.7666320800781,432.2569274902344,428.3627014160156,4764317019.0,91.36967468261719,,,,,,,,,,,,,,,,
2000-01-10,454.32415771484375,434.853271484375,434.853271484375,450.4299011230469,11999876910.0,96.07659149169922,,,,,,,,,,,,,,,,
2000-01-11,463.4107666015625,442.6414489746094,463.4107666015625,443.9396057128906,14233503080.0,94.69223022460938,,,,,,,,,,,,,,,,
2000-01-12,473.7952880859375,445.23779296875,447.8338623046875,473.7952880859375,19533828652.0,101.0604248046875,,,,,,,,,,,,,,,,
2000-01-13,494.5643310546875,480.28558349609375,494.5643310546875,484.1798095703125,28338119953.0,103.27544403076172,,,,,,,,,,,,,,,,
2000-01-14,489.3719177246094,467.30499267578125,486.77587890625,468.6029357910156,12886609388.0,99.9529037475586,,,,,,,,,,,,,,,,
2000-01-17,499.7567443847656,475.0932312011719,480.28558349609375,490.67010498046875,17128517789.0,104.6598129272461,,,,,,,,,,,,,,,,
2000-01-18,499.7567443847656,485.47796630859375,493.2661437988281,499.7567443847656,11136733824.0,106.59799194335938,,,,,,,,,,,,,,,,
2000-01-19,497.160400390625,481.583740234375,497.160400390625,481.583740234375,10082213334.0,102.72171020507812,,,,,,,,,,,,,,,,
2000-01-20,485.47796630859375,476.3913269042969,481.583740234375,480.28558349609375,6791682683.0,102.4448013305664,,,,,,,,,,,,,,,,
2000-01-21,486.77587890625,478.9873962402344,482.8816223144531,480.28558349609375,5052280986.0,102.4448013305664,,,,,,,,,,,,,,,,
2000-01-24,486.77587890625,476.3913269042969,482.8816223144531,476.3913269042969,4052306505.0,101.61419677734375,,,,,,,,,,,,,,,,
2000-01-25,475.0932312011719,468.6029357910156,473.7952880859375,469.9010314941406,4209217899.0,100.22978973388672,,,,,,,,,,,,,,,,
2000-01-26,485.47796630859375,473.7952880859375,473.7952880859375,478.9873962402344,5470780213.0,102.16790008544922,,,,,,,,,,,,,,,,
2000-01-27,484.1798095703125,473.7952880859375,481.583740234375,473.7952880859375,3791796502.0,101.0604248046875,,,,,,,,,,,,,,,,
2000-01-28,485.47796630859375,471.19921875,473.7952880859375,476.3913269042969,6733791395.0,101.61419677734375,,,,,,,,,,,,,,,,
2000-01-31,494.5643310546875,480.28558349609375,484.1798095703125,491.96826171875,8994128266.0,104.93672180175781,,,,,,,,,,,,,,,,
2000-02-01,498.45855712890625,488.07403564453125,498.45855712890625,489.3719177246094,6248552678.0,104.38291931152344,,,,,,,,,,,,,,,,
2000-02-02,489.3719177246094,489.3719177246094,489.3719177246094,489.3719177246094,0.0,104.38291931152344,,,,,,,,,,,,,,,,
2000-02-03,489.3719177246094,489.3719177246094,489.3719177246094,489.3719177246094,0.0,104.38291931152344,,,,,,,,,,,,,,,,
2000-02-04,489.3719177246094,489.3719177246094,489.3719177246094,489.3719177246094,0.0,104.38291931152344,,,,,,,,,,,,,,,,
2000-02-07,489.3719177246094,489.3719177246094,489.3719177246094,489.3719177246094,0.0,104.38291931152344,,,,,,,,,,,,,,,,
2000-02-08,489.3719177246094,489.3719177246094,489.3719177246094,489.3719177246094,0.0,104.38291931152344,,,,,,,,,,,,,,,,
2000-02-09,515.3333740234375,486.77587890625,497.160400390625,507.5449523925781,15814258706.0,108.25923919677734,,,,,,,,,,,,,,,,
2000-02-10,515.3333740234375,501.05462646484375,508.8431091308594,502.3528137207031,7858063672.0,107.1517562866211,,,,,,,,,,,,,,,,
2000-02-11,525.7178955078125,503.65069580078125,512.7373046875,517.929443359375,21876600751.0,110.47423553466797,,,,,,,,,,,,,,,,
