,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-05-02,200.0,187.0,190.0,200.0,16933000.0,128.34197998046875,2920.0,9.0,2801.0,26976.0,26866.0,3547.0,2234.0,2311.0,8830.0,8757.0,160698.0,178844.0,1.1129129614994493,2.221649305428949,5179000.0,2331150.0
2012-05-03,202.5,198.0,199.5,198.0,10833000.0,127.05857849121094,2024.0,1.0,2270.0,26729.0,26976.0,2839.0,941.0,725.0,8612.0,8830.0,160945.0,179062.0,1.112559492003529,1.4525280735439576,2621283.0,1804634.0
2012-05-04,204.5,196.0,196.0,202.5,13179000.0,129.94627380371094,2636.0,2.0,2250.0,27113.0,26729.0,3987.0,1254.0,817.0,8169.0,8612.0,160561.0,179505.0,1.1179793475417596,0.6384443317171018,2200000.0,3445875.0
2012-05-07,196.5,191.5,195.0,191.5,14167000.0,122.88745880126953,2191.0,1.0,1191.0,28112.0,27113.0,3207.0,1524.0,1043.0,7687.0,8169.0,159562.0,179987.0,1.127999598904508,0.32170345583467325,1571200.0,4884000.0
2012-05-08,195.5,192.5,194.5,195.0,7669000.0,125.13346099853516,1199.0,2.0,1066.0,28243.0,28112.0,2294.0,507.0,1008.0,8173.0,7687.0,159431.0,179501.0,1.1258781173164736,0.9976986486514329,1937000.0,1941467.0
2012-05-09,198.0,192.0,193.0,196.5,9116000.0,126.09600830078125,1722.0,38.0,1269.0,28658.0,28243.0,3190.0,795.0,1180.0,8556.0,8173.0,159016.0,179118.0,1.1264078683411207,1.1302562180435671,1556000.0,1376678.0
2012-05-10,197.0,191.5,196.5,193.0,9695000.0,123.85002899169922,1781.0,12.0,1533.0,28894.0,28658.0,2875.0,1070.0,682.0,8165.0,8556.0,158780.0,179509.0,1.1305445865689219,0.266282991764995,687000.0,2579961.0
2012-05-11,194.0,186.0,193.0,186.0,12888000.0,119.35806274414062,1579.0,11.0,1765.0,28697.0,28894.0,3349.0,1654.0,1438.0,7947.0,8165.0,158977.0,179727.0,1.1305149140132598,0.3641624883375556,1222858.0,3358000.0
2012-05-14,188.0,184.5,186.0,185.0,8085000.0,118.71636962890625,1264.0,4.0,743.0,29214.0,28697.0,2344.0,1615.0,596.0,6928.0,7947.0,158460.0,180746.0,1.1406339730280637,0.2234196985817527,597000.0,2672100.0
2012-05-15,191.0,178.0,182.0,191.0,20428000.0,122.56661224365234,2145.0,5.0,1721.0,29633.0,29214.0,7254.0,2688.0,1644.0,5883.0,6928.0,158041.0,181791.0,1.1502701813441996,0.5145916618143959,3315000.0,6442000.0
2012-05-16,189.0,180.0,186.5,180.0,21454000.0,115.50779724121094,3325.0,1.0,2363.0,30594.0,29633.0,5140.0,1447.0,1891.0,6326.0,5883.0,157080.0,181348.0,1.154487175406319,0.25684195548252087,2335721.0,9094000.0
2012-05-17,189.0,179.0,180.0,185.0,22818000.0,118.71636962890625,4164.0,7.0,2645.0,32106.0,30594.0,9112.0,1829.0,1165.0,5661.0,6326.0,155568.0,182013.0,1.1699824515166903,0.6910344509133519,3023000.0,4374600.0
2012-05-18,182.0,173.0,180.0,173.5,21665000.0,111.33668518066406,3353.0,69.0,4912.0,30478.0,32106.0,5244.0,1653.0,1843.0,5851.0,5661.0,157196.0,181823.0,1.1566569336564947,0.6645378628973199,2445500.0,3680000.0
2012-05-21,178.5,170.0,175.0,171.0,16234000.0,109.73241424560547,2624.0,16.0,1649.0,31437.0,30478.0,4581.0,1415.0,1263.0,5695.0,5851.0,156237.0,181979.0,1.1647550531880848,0.5182830051239291,2788389.0,5380050.0
2012-05-22,180.0,174.0,177.0,178.5,13596000.0,114.54524993896484,2146.0,20.0,2753.0,30810.0,31437.0,3447.0,1327.0,1366.0,5734.0,5695.0,156864.0,181940.0,1.1598508271443597,1.2582803667272413,3039000.0,2415200.0
2012-05-23,182.5,173.0,175.0,178.5,16244000.0,114.54524993896484,1819.0,17.0,2087.0,30525.0,30810.0,5430.0,1044.0,1514.0,6202.0,5734.0,157149.0,181472.0,1.1547693286668788,1.5832400676318041,5074286.0,3205000.0
2012-05-24,184.5,180.5,182.0,180.5,14077000.0,115.82865905761719,2082.0,3.0,2568.0,30036.0,30525.0,4251.0,721.0,1032.0,6511.0,6202.0,157638.0,181163.0,1.149227031381828,1.9307512055481106,3914600.0,2027500.0
2012-05-25,183.5,175.5,182.0,176.5,10229000.0,113.2618179321289,1976.0,19.0,1896.0,30097.0,30036.0,3873.0,752.0,1030.0,6787.0,6511.0,157577.0,180887.0,1.1479203949789945,1.1516206954665469,1271000.0,1103661.0
2012-05-28,181.5,175.5,177.5,181.0,7386000.0,116.1495132446289,1468.0,8.0,1103.0,30454.0,30097.0,2474.0,1237.0,724.0,6273.0,6787.0,157220.0,181401.0,1.1537962485927453,0.6142237779131298,717000.0,1167326.0
2012-05-29,192.0,182.5,184.0,190.0,17652000.0,121.92489624023438,3038.0,186.0,3446.0,29860.0,30454.0,4558.0,1469.0,874.0,5675.0,6272.0,157814.0,181999.0,1.1532427209073917,1.2392610251465617,3289000.0,2654000.0
2012-05-30,191.5,188.0,190.0,188.0,10811000.0,120.64149475097656,2113.0,65.0,1851.0,30057.0,29860.0,2515.0,416.0,446.0,5704.0,5675.0,157617.0,181970.0,1.154500120544608,1.8187403091802061,3221000.0,1771005.0
2012-05-31,190.5,185.0,186.0,189.5,10440000.0,121.60403442382812,1736.0,7.0,1182.0,30604.0,30057.0,3717.0,656.0,517.0,5563.0,5704.0,157070.0,182111.0,1.159418352210147,1.3141388091783481,2197269.0,1672021.0
2012-06-01,193.0,182.0,189.0,182.0,22021000.0,116.79122924804688,3482.0,5.0,4213.0,29868.0,30604.0,7121.0,819.0,1115.0,5859.0,5563.0,157806.0,181815.0,1.1521352031278713,2.0027147775187113,5357240.0,2674988.0
2012-06-04,179.5,172.5,177.0,178.0,14428000.0,114.22438049316406,2167.0,3.0,2245.0,29787.0,29868.0,5466.0,1426.0,1537.0,5970.0,5859.0,157887.0,181704.0,1.1508411025537089,1.3971174286322172,2291749.0,1640340.0
2012-06-05,186.0,181.5,183.5,183.0,9756000.0,117.43290710449219,2749.0,1.0,1808.0,30727.0,29787.0,2929.0,468.0,736.0,6224.0,5970.0,156947.0,181450.0,1.1561154012794046,0.7934227492134358,1099000.0,1385137.0
2012-06-06,192.5,187.5,187.5,190.0,17913000.0,121.92489624023438,3243.0,6.0,3754.0,30210.0,30727.0,4699.0,900.0,1805.0,7127.0,6224.0,157464.0,180547.0,1.1465849553869114,3.593656491367444,6143000.0,1709400.0
2012-06-07,194.0,186.5,194.0,186.5,15711000.0,119.67892456054688,2384.0,9.0,3058.0,29527.0,30210.0,4111.0,732.0,673.0,7067.0,7127.0,158147.0,180607.0,1.1420125452108152,1.591242566508299,5317616.0,3341800.0
2012-06-08,191.5,187.0,188.5,189.0,8458000.0,121.283203125,1599.0,9.0,1609.0,29508.0,29527.0,2424.0,497.0,775.0,7341.0,7067.0,158166.0,180333.0,1.1401430133972321,1.7911014416653748,1998871.0,1116000.0
2012-06-11,195.5,191.0,194.0,193.0,11036000.0,123.85002899169922,2193.0,209.0,2455.0,29037.0,29508.0,2612.0,774.0,551.0,7117.0,7341.0,158637.0,180557.0,1.1381699214563976,3.6980558198672857,2670000.0,722000.0
2012-06-12,191.5,186.5,190.0,188.0,10018000.0,120.64149475097656,1885.0,11.0,1266.0,29645.0,29037.0,2319.0,787.0,442.0,6771.0,7117.0,158029.0,180903.0,1.144738340821363,0.3691737683911792,1497000.0,4055000.0
2012-06-13,189.0,185.0,188.0,188.5,11246000.0,120.96234130859375,1699.0,32.0,1371.0,29941.0,29645.0,3919.0,1084.0,632.0,6317.0,6771.0,157733.0,181357.0,1.149764793893517,0.36980189380685147,1243903.0,3363700.0
2012-06-14,191.0,187.5,190.0,188.5,11449000.0,120.96234130859375,2380.0,3.0,1505.0,30813.0,29941.0,2858.0,661.0,587.0,6243.0,6317.0,156861.0,181431.0,1.1566281189835652,0.6824424790260205,2668000.0,3909486.0
2012-06-15,193.0,187.5,188.5,193.0,12820000.0,123.85002899169922,2480.0,14.0,2985.0,30294.0,30813.0,3048.0,1151.0,511.0,5603.0,6243.0,157380.0,182071.0,1.1568804366473717,1.0473367647720697,3211300.0,3066157.0
2012-06-18,201.0,196.0,198.0,196.0,16067000.0,125.77515411376953,4333.0,10.0,3779.0,30838.0,30294.0,3238.0,709.0,498.0,5387.0,5603.0,156836.0,182287.0,1.1622703826265486,0.8053673431481555,2181000.0,2708080.0
2012-06-19,199.0,194.5,196.0,198.0,11084000.0,127.05857849121094,2592.0,1.0,2701.0,30728.0,30838.0,3037.0,325.0,893.0,5952.0,5387.0,156946.0,181722.0,1.1578558366837213,0.9111365613736039,1026286.0,1126379.0
2012-06-20,203.5,200.0,200.0,202.0,16605000.0,129.6254119873047,3659.0,2.0,4133.0,30252.0,30728.0,3046.0,441.0,955.0,6465.0,5952.0,157422.0,181209.0,1.1510960914224733,3.199510444020175,4687286.0,1465000.0
2012-06-21,202.5,199.5,201.0,201.0,8414000.0,128.9837188720703,1653.0,34.0,2039.0,29832.0,30252.0,1964.0,578.0,568.0,6452.0,6465.0,157842.0,181222.0,1.1481155325228234,1.2645363878767,1850018.0,1463000.0
2012-06-22,199.5,196.0,198.0,199.5,9282000.0,128.0211639404297,1923.0,5.0,1181.0,30569.0,29832.0,2238.0,916.0,408.0,5944.0,6452.0,157105.0,181730.0,1.1567349432866982,0.6906253907882096,1651286.0,2391000.0
2012-06-25,201.5,197.0,198.5,197.0,8141000.0,126.41687774658203,1491.0,4.0,1520.0,30536.0,30569.0,1786.0,397.0,425.0,5971.0,5944.0,157138.0,181703.0,1.1563202005867417,1.604902590805002,3404000.0,2121000.0
2012-06-26,198.0,192.0,197.0,192.0,11301000.0,123.20832061767578,3193.0,5.0,1359.0,32365.0,30536.0,2215.0,850.0,579.0,5695.0,5971.0,155309.0,181979.0,1.1717146352456378,0.5462332354420725,3047982.0,5580000.0
2012-06-27,199.0,193.5,193.5,196.0,10960000.0,125.77515411376953,1818.0,0.0,2793.0,31390.0,32365.0,2433.0,400.0,828.0,6122.0,5695.0,156284.0,181552.0,1.1616725853408836,1.8761494337439137,4526400.0,2412600.0
2012-06-28,199.0,193.5,198.0,194.0,9125000.0,124.49175262451172,2020.0,8.0,1656.0,31746.0,31390.0,2062.0,518.0,158.0,5761.0,6122.0,155928.0,181913.0,1.16663994510322,0.37862286312217897,1161869.0,3068670.0
2012-06-29,198.5,194.0,194.0,198.5,7257000.0,127.37946319580078,1204.0,3.0,1647.0,31300.0,31746.0,1540.0,731.0,373.0,5403.0,5761.0,156374.0,182271.0,1.1656019184652278,1.2007806356980388,1736330.0,1446000.0
2012-07-02,204.0,201.0,202.0,201.0,12409000.0,128.9837188720703,2581.0,11.0,3169.0,30701.0,31300.0,2000.0,306.0,418.0,5515.0,5403.0,156973.0,182159.0,1.16044058251685,1.1537931805218111,3376000.0,2926000.0
2012-07-03,203.5,200.0,203.0,200.5,8619000.0,128.662841796875,1561.0,43.0,1874.0,30345.0,30701.0,1510.0,362.0,406.0,5558.0,5515.0,157329.0,182116.0,1.1575414733362994,0.8918746732439308,1982286.0,2222605.0
2012-07-04,207.0,201.5,203.0,205.0,18067000.0,131.55055236816406,4782.0,0.0,3598.0,31529.0,30345.0,3187.0,518.0,766.0,5798.0,5558.0,156145.0,181876.0,1.1647816786853329,1.8825052986257842,2884000.0,1532000.0
2012-07-05,206.5,202.5,206.5,202.5,8177000.0,129.94627380371094,1317.0,5.0,1558.0,31283.0,31529.0,1319.0,398.0,121.0,5521.0,5798.0,156391.0,182153.0,1.1647207018261803,0.7456178372250889,1574000.0,2111000.0
2012-07-06,203.0,193.0,202.5,195.0,21413000.0,125.13346099853516,4384.0,3.0,3625.0,32039.0,31283.0,3983.0,1212.0,700.0,5007.0,5521.0,155635.0,182667.0,1.1736808964506926,0.6669254870993422,3434000.0,5149000.0
2012-07-09,192.0,183.0,190.0,185.5,22671000.0,119.0372314453125,4319.0,5.0,2570.0,33783.0,32039.0,3716.0,1550.0,579.0,4035.0,5007.0,153891.0,183639.0,1.1932978972266264,0.3570018005623544,4430000.0,12408900.0
2012-07-10,185.0,179.5,182.0,182.5,16215000.0,117.11209106445312,3240.0,10.0,1357.0,35656.0,33783.0,3333.0,975.0,438.0,3497.0,4035.0,152018.0,184177.0,1.2115393470553022,0.31169296909402566,2734330.0,8772510.0
2012-07-11,181.0,176.0,179.5,177.5,19723000.0,113.90351104736328,4458.0,6.0,1136.0,38972.0,35656.0,3583.0,968.0,353.0,2881.0,3497.0,148702.0,184793.0,1.2426985333180904,0.23221290105946812,2695000.0,11605728.0
2012-07-12,180.0,176.0,176.5,176.5,18201000.0,113.2618179321289,4112.0,194.0,1675.0,41215.0,38972.0,3688.0,508.0,577.0,2944.0,2881.0,146460.0,184731.0,1.2612982295628188,0.22144531337435555,2285338.0,10320100.0
2012-07-13,181.5,178.0,180.0,178.0,13378000.0,114.22438049316406,2782.0,11.0,2972.0,41014.0,41215.0,3075.0,263.0,453.0,3129.0,2944.0,146661.0,184546.0,1.258308218897874,0.44577338495665303,1259000.0,2824304.0
2012-07-16,181.0,173.0,181.0,173.0,13141000.0,111.01581573486328,2564.0,24.0,2276.0,41278.0,41014.0,3192.0,519.0,496.0,3104.0,3129.0,146397.0,184571.0,1.2607480976516072,0.5082423406596104,1822000.0,3584903.0
2012-07-17,174.5,165.0,172.0,171.0,21766000.0,109.73241424560547,3979.0,13.0,3754.0,41490.0,41278.0,5828.0,1131.0,830.0,2802.0,3104.0,146185.0,184873.0,1.2646423050086875,0.4543463637184944,3113000.0,6851600.0
2012-07-18,172.5,169.0,171.0,169.0,8659000.0,108.44898986816406,1536.0,150.0,1165.0,41711.0,41490.0,1870.0,404.0,399.0,2797.0,2802.0,145964.0,184878.0,1.2665913061350325,0.4113844729822978,1528000.0,3714286.0
2012-07-19,176.0,171.5,172.0,175.5,12473000.0,112.62010955810547,1408.0,10.0,2985.0,40124.0,41711.0,3410.0,392.0,568.0,2971.0,2797.0,147551.0,184704.0,1.2517891997397528,1.3354387731077428,3125310.0,2340286.0
2012-07-20,176.5,171.5,176.0,172.5,8797000.0,110.6949691772461,1692.0,20.0,933.0,40863.0,40124.0,1848.0,421.0,321.0,2871.0,2971.0,146812.0,184804.0,1.2587713622090686,0.34493497633045533,1359000.0,3939872.0
2012-07-23,169.5,163.0,169.0,165.0,16090000.0,105.88217163085938,2485.0,23.0,1791.0,41534.0,40863.0,3104.0,605.0,762.0,3027.0,2871.0,146141.0,184648.0,1.263483461291073,0.387507091551302,2711000.0,6996000.0
2012-07-24,169.0,163.0,164.0,169.0,11820000.0,108.44898986816406,1699.0,16.0,1793.0,41424.0,41534.0,3438.0,683.0,560.0,2903.0,3027.0,146251.0,184772.0,1.2633810135929766,1.183612108603841,2931200.0,2476486.0
2012-07-25,168.0,162.0,164.0,165.5,15440000.0,106.20299530029297,1810.0,10.0,1355.0,41869.0,41424.0,5244.0,487.0,506.0,2921.0,2903.0,145806.0,184754.0,1.2671133759010198,0.528032346961857,2995000.0,5672000.0
2012-07-26,167.5,164.0,166.0,164.0,8519000.0,105.24044799804688,1457.0,162.0,1434.0,41730.0,41869.0,2054.0,266.0,391.0,2984.0,2921.0,145945.0,184691.0,1.2654749016759623,0.6195797359147236,1829000.0,2952000.0
