,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-05-02,7.851884841918945,7.581430912017822,7.590156078338623,7.851884841918945,20758071.0,6.535487651824951,0.0,22.0,96.0,125385.0,125503.0,0.0,0.0,0.0,0.0,0.0,1983711.0,2109096.0,1.0632067558193932,6.871582294257818,11826000.0,1721000.0
2012-05-03,7.834435939788818,7.729744911193848,7.834435939788818,7.825712203979492,10128013.0,6.513703346252441,0.0,0.0,115.0,125270.0,125385.0,0.0,0.0,0.0,0.0,0.0,1983826.0,2109096.0,1.0631451230374422,1.3388679068936196,4240196.0,3167000.0
2012-05-04,7.8693342208862305,7.747192859649658,7.808263778686523,7.825712203979492,11093131.0,6.513703346252441,0.0,37.0,49.0,125184.0,125270.0,0.0,0.0,0.0,0.0,0.0,1983912.0,2109096.0,1.0630990371049538,1.5647385965356713,6115000.0,3908000.0
2012-05-07,7.677399158477783,7.511637210845947,7.677399158477783,7.5378098487854,15291740.0,6.274068355560303,0.0,15.0,15.0,125154.0,125184.0,0.0,0.0,0.0,0.0,0.0,1983942.0,2109096.0,1.0630829615568593,0.2427532380961014,2437000.0,10039000.0
2012-05-08,7.6250529289245605,7.5378098487854,7.572707176208496,7.5378098487854,6142600.0,6.274068355560303,0.0,100.0,21.0,125033.0,125154.0,0.0,0.0,0.0,0.0,0.0,1984063.0,2109096.0,1.0630181284474693,0.8578224258646071,2279000.0,2656726.0
2012-05-09,7.494187831878662,7.3720479011535645,7.459290981292725,7.3720479011535645,13594186.0,6.136097431182861,0.0,45.0,108.0,124880.0,125033.0,0.0,0.0,0.0,0.0,0.0,1984216.0,2109096.0,1.0629361607122607,0.37655010846350323,2338000.0,6209000.0
2012-05-10,7.441842079162598,7.3545989990234375,7.380772113800049,7.3720479011535645,7546722.0,6.136097431182861,0.0,26.0,15.0,124839.0,124880.0,0.0,0.0,0.0,0.0,0.0,1984257.0,2109096.0,1.0629141976497007,0.9061488494251666,2295034.0,2532733.0
2012-05-11,7.3197021484375,7.16266393661499,7.284803867340088,7.197560787200928,15744498.0,5.990863800048828,0.0,6.0,332.0,124501.0,124839.0,0.0,0.0,0.0,0.0,0.0,1984595.0,2109096.0,1.0627331708821341,0.5232443133823936,3153594.0,6027000.0
2012-05-14,7.241182804107666,7.092868804931641,7.197560787200928,7.110318183898926,7540991.0,5.918247699737549,0.0,0.0,165.0,124336.0,124501.0,0.0,0.0,0.0,0.0,0.0,1984760.0,2109096.0,1.0626448222229277,0.7360111257718194,1539000.0,2091000.0
2012-05-15,7.110318183898926,6.962005138397217,7.005626201629639,7.049248218536377,15198896.0,5.867415904998779,0.0,10.0,78.0,124248.0,124336.0,0.0,0.0,0.0,0.0,0.0,1984848.0,2109096.0,1.062597708944106,0.9867119794016916,5495000.0,5569000.0
2012-05-16,7.0841450691223145,6.813691139221191,7.049248218536377,6.822415828704834,17623155.0,5.678613662719727,0.0,55.0,98.0,124095.0,124248.0,0.0,0.0,0.0,0.0,0.0,1985001.0,2109096.0,1.0625158060294146,0.30220727268769476,2971000.0,9831000.0
2012-05-17,7.092868804931641,6.85731315612793,6.953279972076416,7.092868804931641,10900566.0,5.90372371673584,0.0,40.0,48.0,124007.0,124095.0,0.0,0.0,0.0,0.0,0.0,1985089.0,2109096.0,1.0624687041897345,1.7108123706358003,5267593.0,3079000.0
2012-05-18,7.581430912017822,7.153940200805664,7.16266393661499,7.24990701675415,47951029.0,6.034433841705322,0.0,1870.0,403.0,121734.0,124007.0,0.0,0.0,0.0,0.0,0.0,1987362.0,2109096.0,1.0612535304320347,0.3433260311477711,5188000.0,15111000.0
2012-05-21,7.3720479011535645,7.153940200805664,7.310976982116699,7.153940200805664,17115379.0,5.954556465148926,0.0,275.0,62.0,121377.0,121714.0,0.0,0.0,0.0,0.0,0.0,1987719.0,2109096.0,1.061062926367899,0.43321493868579514,2319000.0,5353000.0
2012-05-22,7.3197021484375,7.16266393661499,7.3197021484375,7.241182804107666,10344648.0,6.027172565460205,0.0,37.0,335.0,121005.0,121377.0,0.0,0.0,0.0,0.0,0.0,1988091.0,2109096.0,1.0608643865575638,0.37961152763380984,1173000.0,3090000.0
2012-05-23,7.153940200805664,6.979453086853027,7.153940200805664,7.005626201629639,15321542.0,5.831108093261719,0.0,52.0,123.0,120830.0,121005.0,0.0,0.0,0.0,0.0,0.0,1988266.0,2109096.0,1.0607710131486365,0.37251178949260827,2358000.0,6330000.0
2012-05-24,7.0841450691223145,6.883485794067383,7.049248218536377,6.953279972076416,18017455.0,5.787537574768066,0.0,237.0,302.0,120291.0,120830.0,0.0,0.0,0.0,0.0,0.0,1988805.0,2109096.0,1.0604835262966825,0.8576504606983365,4826000.0,5627000.0
2012-05-25,7.057971954345703,6.979453086853027,7.049248218536377,6.996901988983154,9137677.0,5.823846340179443,0.0,491.0,106.0,119694.0,120291.0,0.0,0.0,0.0,0.0,0.0,1989402.0,2109096.0,1.0601652857666346,1.4016466077293568,2893000.0,2064000.0
2012-05-28,7.092868804931641,6.979453086853027,6.996901988983154,7.0841450691223145,7503165.0,5.896462440490723,0.0,868.0,97.0,118729.0,119694.0,0.0,0.0,0.0,0.0,0.0,1990367.0,2109096.0,1.0596512805672116,1.1914998120868185,2159006.0,1812006.0
2012-05-29,7.3720479011535645,7.136490821838379,7.153940200805664,7.293529033660889,16284368.0,6.070742607116699,0.0,109.0,222.0,118398.0,118729.0,0.0,0.0,0.0,0.0,0.0,1990698.0,2109096.0,1.059475088900934,2.1719701375923317,4231000.0,1948000.0
2012-05-30,7.328425884246826,7.127767086029053,7.328425884246826,7.310976982116699,23679789.0,6.085265636444092,0.0,145.0,20.0,118233.0,118398.0,0.0,0.0,0.0,0.0,0.0,1990863.0,2109096.0,1.059387281100065,0.9111205885226326,12581000.0,13808270.0
2012-05-31,7.241182804107666,7.066697120666504,7.110318183898926,7.223733901977539,18553887.0,6.012648582458496,0.0,106.0,68.0,118059.0,118233.0,0.0,0.0,0.0,0.0,0.0,1991037.0,2109096.0,1.0592946995486776,0.8530900474705866,9947802.0,11660904.0
2012-06-01,7.180112838745117,7.066697120666504,7.153940200805664,7.066697120666504,10242635.0,5.88193941116333,0.0,141.0,125.0,117793.0,118059.0,0.0,0.0,0.0,0.0,0.0,1991303.0,2109096.0,1.0591531981053621,0.684233089754427,2260000.0,3302967.0
2012-06-04,6.962005138397217,6.674101829528809,6.822415828704834,6.804966926574707,22265352.0,5.664089679718018,0.0,65.0,2169.0,115559.0,117793.0,0.0,0.0,0.0,0.0,0.0,1993537.0,2109096.0,1.0579662890800174,2.0869827969897794,6133200.0,2938787.0
2012-06-05,7.023075103759766,6.909658908843994,6.9358320236206055,6.98817777633667,12073150.0,5.81658411026001,0.0,177.0,155.0,115227.0,115559.0,0.0,0.0,0.0,0.0,0.0,1993869.0,2109096.0,1.0577901267384533,0.9685955655909454,4318000.0,4458000.0
2012-06-06,7.023075103759766,6.9183831214904785,6.98817777633667,6.98817777633667,7959362.0,5.81658411026001,0.0,130.0,309.0,114788.0,115227.0,0.0,0.0,0.0,0.0,0.0,1994308.0,2109096.0,1.0575572792380719,0.30802910714478626,1055000.0,3425000.0
2012-06-07,7.127767086029053,7.031798839569092,7.127767086029053,7.110318183898926,11706360.0,5.918247699737549,0.0,172.0,159.0,114457.0,114788.0,0.0,0.0,0.0,0.0,0.0,1994639.0,2109096.0,1.0573817831789194,1.171589401587727,2959436.0,2526000.0
2012-06-08,7.101593971252441,6.98817777633667,7.092868804931641,7.023075103759766,10805429.0,5.845631122589111,0.0,751.0,170.0,113536.0,114457.0,0.0,0.0,0.0,0.0,0.0,1995560.0,2109096.0,1.0568937757352443,0.48421227841928444,2690879.0,5557229.0
2012-06-11,7.3720479011535645,7.258632183074951,7.3720479011535645,7.302252769470215,20806212.0,6.078003406524658,0.0,584.0,68.0,112884.0,113536.0,0.0,0.0,0.0,0.0,0.0,1996212.0,2109096.0,1.0565485747262442,1.7260714435608335,6868040.0,3979000.0
2012-06-12,7.241182804107666,7.171388149261475,7.197560787200928,7.241182804107666,9541147.0,6.027172565460205,0.0,122.0,166.0,112596.0,112884.0,0.0,0.0,0.0,0.0,0.0,1996500.0,2109096.0,1.0563961650908265,0.6092502772627039,3056000.0,5016000.0
2012-06-13,7.3371500968933105,7.188837051391602,7.328425884246826,7.284803867340088,12109830.0,6.063479900360107,0.0,186.0,476.0,111934.0,112596.0,0.0,0.0,0.0,0.0,0.0,1997162.0,2109096.0,1.056046001252777,1.218200949627788,4229199.0,3471675.0
2012-06-14,7.380772113800049,7.24990701675415,7.284803867340088,7.328425884246826,11506917.0,6.099789142608643,0.0,123.0,171.0,111640.0,111934.0,0.0,0.0,0.0,0.0,0.0,1997456.0,2109096.0,1.0558905648532109,3.7905672239364034,4582303.0,1208869.0
2012-06-15,7.721020221710205,7.3545989990234375,7.3720479011535645,7.694847106933594,45639100.0,6.404777526855469,0.0,387.0,548.0,110705.0,111640.0,0.0,0.0,0.0,0.0,0.0,1998391.0,2109096.0,1.055396538817209,1.685068333151473,10439396.0,6195235.0
2012-06-18,7.843161106109619,7.520360946655273,7.834435939788818,7.555257797241211,32989400.0,6.288591384887695,0.0,45.0,122.0,110538.0,110705.0,0.0,0.0,0.0,0.0,0.0,1998558.0,2109096.0,1.0553083496659343,1.433267401069977,5551284.0,3873166.0
2012-06-19,7.581430912017822,7.424394130706787,7.5378098487854,7.45056676864624,17160081.0,6.201452255249023,0.0,205.0,284.0,110049.0,110538.0,0.0,0.0,0.0,0.0,0.0,1999047.0,2109096.0,1.055050203897055,1.3721973069950562,5081248.0,3703000.0
2012-06-20,7.5378098487854,7.441842079162598,7.45056676864624,7.5378098487854,10784797.0,6.274068355560303,0.0,100.0,254.0,109695.0,110049.0,0.0,0.0,0.0,0.0,0.0,1999401.0,2109096.0,1.0548634041578433,1.6588388790668243,6184153.0,3728000.0
2012-06-21,7.485464096069336,7.424394130706787,7.459290981292725,7.485464096069336,7938730.0,6.230498790740967,0.0,80.0,64.0,109551.0,109695.0,0.0,0.0,0.0,0.0,0.0,1999545.0,2109096.0,1.0547874367481418,0.9949102763912377,1530173.0,1538000.0
2012-06-22,7.415668964385986,7.3371500968933105,7.415668964385986,7.3720479011535645,20572383.0,6.136097431182861,0.0,238.0,116.0,109197.0,109551.0,0.0,0.0,0.0,0.0,0.0,1999899.0,2109096.0,1.054600730036502,0.7525596378055266,8628097.0,11465000.0
2012-06-25,7.328425884246826,7.241182804107666,7.328425884246826,7.258632183074951,12311565.0,6.041695594787598,0.0,211.0,107.0,108879.0,109197.0,0.0,0.0,0.0,0.0,0.0,2000217.0,2109096.0,1.0544330667957194,0.2806817361415594,1594000.0,5679029.0
2012-06-26,7.302252769470215,7.197560787200928,7.23245906829834,7.241182804107666,8310105.0,6.027172565460205,0.0,121.0,340.0,108418.0,108879.0,0.0,0.0,0.0,0.0,0.0,2000678.0,2109096.0,1.0541901024602147,0.7382082904026203,1946656.0,2637000.0
2012-06-27,7.389495849609375,7.188837051391602,7.215010166168213,7.345874786376953,12822779.0,6.114312648773193,0.0,293.0,368.0,107757.0,108418.0,0.0,0.0,0.0,0.0,0.0,2001339.0,2109096.0,1.0538419259096405,1.151762882991243,7944000.0,6897252.0
2012-06-28,7.520360946655273,7.398221015930176,7.5029120445251465,7.40694522857666,22106027.0,6.165144443511963,0.0,113.0,382.0,107262.0,107757.0,0.0,0.0,0.0,0.0,0.0,2001834.0,2109096.0,1.0535813391213562,0.7760059271059364,4088000.0,5268000.0
2012-06-29,7.485464096069336,7.3720479011535645,7.40694522857666,7.485464096069336,14769063.0,6.230498790740967,0.0,267.0,923.0,106072.0,107262.0,0.0,0.0,0.0,0.0,0.0,2003024.0,2109096.0,1.0529554049500132,4.2073554236901645,7325010.0,1741000.0
2012-07-02,7.764641761779785,7.546534061431885,7.590156078338623,7.659949779510498,33563657.0,6.375731468200684,0.0,272.0,469.0,105331.0,106072.0,0.0,0.0,0.0,0.0,0.0,2003765.0,2109096.0,1.0525660181877525,0.5020128650423832,2868000.0,5713000.0
2012-07-03,7.755918025970459,7.590156078338623,7.677399158477783,7.729744911193848,22459063.0,6.433825492858887,0.0,168.0,293.0,104870.0,105331.0,0.0,0.0,0.0,0.0,0.0,2004226.0,2109096.0,1.05232391340901,4.316716787205155,5370000.0,1244000.0
2012-07-04,7.7908148765563965,7.712296009063721,7.764641761779785,7.712296009063721,20017612.0,6.419301509857178,0.0,1956.0,499.0,102415.0,104870.0,0.0,0.0,0.0,0.0,0.0,2006681.0,2109096.0,1.0510364870966102,2.3958646029706654,4988250.0,2082024.0
2012-07-05,7.755918025970459,7.651226043701172,7.703571796417236,7.712296009063721,13277829.0,6.419301509857178,0.0,266.0,403.0,101746.0,102415.0,0.0,0.0,0.0,0.0,0.0,2007350.0,2109096.0,1.050686202861383,5.068261607760293,4009000.0,791000.0
2012-07-06,7.721020221710205,7.598879814147949,7.677399158477783,7.677399158477783,12179749.0,6.390255451202393,0.0,232.0,864.0,100650.0,101746.0,0.0,0.0,0.0,0.0,0.0,2008446.0,2109096.0,1.0501128483848465,6.255866506701689,4792000.0,766000.0
2012-07-09,7.721020221710205,7.607604026794434,7.6250529289245605,7.677399158477783,8688358.0,6.390255451202393,0.0,243.0,733.0,99674.0,100650.0,0.0,0.0,0.0,0.0,0.0,2009422.0,2109096.0,1.0496027964246453,9.356785547451766,3986000.0,426000.0
2012-07-10,7.721020221710205,7.633777141571045,7.677399158477783,7.677399158477783,11129810.0,6.390255451202393,0.0,193.0,685.0,98796.0,99674.0,0.0,0.0,0.0,0.0,0.0,2010300.0,2109096.0,1.0491443818612238,1.6102183317544454,3255000.0,2021464.0
