,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-05-16,6.72714376449585,6.436464786529541,6.713302135467529,6.498753070831299,19225739.0,4.275989055633545,687.0,20.0,1369.0,58287.0,58989.0,136.0,11.0,95.0,309.0,225.0,1769522.0,1827500.0,1.0327641969050416,0.35394888978031575,3285000.0,9281000.0
2012-05-17,6.740984916687012,6.54027795791626,6.5887250900268555,6.734065055847168,23800269.0,4.430817604064941,695.0,45.0,692.0,58245.0,58287.0,321.0,46.0,28.0,291.0,309.0,1769564.0,1827518.0,1.0327498566031765,1.1090416762480289,11493000.0,10363000.0
2012-05-18,6.657934188842773,6.526436805725098,6.574882984161377,6.574882984161377,24515490.0,4.326081275939941,570.0,52.0,585.0,58178.0,58245.0,417.0,16.0,39.0,314.0,291.0,1769631.0,1827495.0,1.0326977586300428,1.5641666801998046,11847000.0,7574000.0
2012-05-21,6.74790620803833,6.651012897491455,6.671775817871094,6.664855003356934,11062096.0,4.385279655456543,359.0,100.0,477.0,57960.0,58178.0,185.0,16.0,9.0,307.0,314.0,1769849.0,1827502.0,1.0325745119642908,1.66155630476412,4200416.0,2528000.0
2012-05-22,6.782511234283447,6.685617923736572,6.713302135467529,6.775589942932129,15873588.0,4.458139419555664,452.0,110.0,533.0,57769.0,57960.0,370.0,5.0,1.0,303.0,307.0,1770040.0,1827506.0,1.0324653496726912,0.7513701331355915,5346000.0,7115001.0
2012-05-23,6.706380844116211,6.574882984161377,6.699460029602051,6.644092082977295,13440389.0,4.371618747711182,329.0,0.0,1078.0,57020.0,57769.0,141.0,7.0,13.0,309.0,303.0,1770789.0,1827500.0,1.0320252542650457,0.953553819774418,5609000.0,5882205.0
2012-05-24,6.782511234283447,6.574882984161377,6.678697109222412,6.637170791625977,14899731.0,4.367064476013184,779.0,1.0,648.0,57150.0,57020.0,419.0,11.0,60.0,357.0,309.0,1770659.0,1827452.0,1.0320739159409487,1.1174460715828003,5566000.0,4981000.0
2012-05-25,6.713302135467529,6.526436805725098,6.699460029602051,6.526436805725098,21875672.0,4.294205665588379,3263.0,0.0,241.0,60172.0,57150.0,500.0,31.0,57.0,378.0,357.0,1767637.0,1827431.0,1.0338264961490984,0.5982178015400679,5975000.0,9988000.0
2012-05-28,6.651012897491455,6.54027795791626,6.54027795791626,6.630250930786133,13329133.0,4.362512111663818,250.0,10.0,980.0,59432.0,60172.0,158.0,44.0,36.0,370.0,378.0,1768377.0,1827439.0,1.0333984023777723,1.160433799567177,5989000.0,5161000.0
2012-05-29,6.955533981323242,6.644092082977295,6.644092082977295,6.920929908752441,24711996.0,4.553769588470459,3759.0,1.0,2116.0,61074.0,59432.0,779.0,99.0,26.0,297.0,370.0,1766735.0,1827512.0,1.0344001593899712,1.330327099143771,7966000.0,5988000.0
2012-05-30,7.1977667808532715,6.817115783691406,6.907087802886963,7.1977667808532715,48963071.0,4.735920429229736,416.0,22.0,5445.0,56023.0,61074.0,498.0,32.0,172.0,437.0,297.0,1771786.0,1827372.0,1.0313722812053594,1.9061359911326017,32763344.0,17188355.0
2012-05-31,7.682231903076172,6.920929908752441,7.059348106384277,7.682231903076172,65323589.0,5.054684162139893,983.0,15.0,2941.0,54050.0,56023.0,2222.0,43.0,719.0,1113.0,437.0,1773759.0,1826696.0,1.0298439473209453,2.2426830950584153,40074650.0,17869064.0
2012-06-01,7.47460412979126,7.1631622314453125,7.47460412979126,7.1631622314453125,56928764.0,4.713151454925537,5597.0,0.0,4975.0,54672.0,54050.0,2536.0,522.0,436.0,1027.0,1113.0,1773137.0,1826782.0,1.0302537083972032,1.4394255456095746,21091000.0,14652372.0
2012-06-04,7.0939531326293945,6.920929908752441,6.920929908752441,7.024744033813477,31643145.0,4.622076511383057,1462.0,310.0,1910.0,53914.0,54672.0,1415.0,369.0,136.0,739.0,1027.0,1773895.0,1827070.0,1.029975827218732,3.804821751191607,14937734.0,3926000.0
2012-06-05,7.509209156036377,7.1631622314453125,7.1977667808532715,7.509209156036377,49136459.0,4.940840244293213,2399.0,1.0,5421.0,50891.0,53914.0,1130.0,80.0,193.0,847.0,739.0,1776918.0,1826962.0,1.0281627918886567,8.193947261940476,23025000.0,2810000.0
2012-06-06,7.75144100189209,7.405395030975342,7.509209156036377,7.439999103546143,83302386.0,4.895301342010498,7508.0,2.0,2626.0,55771.0,50891.0,6169.0,69.0,464.0,1240.0,847.0,1772038.0,1826569.0,1.0307724604255324,0.9433871008328829,27405000.0,29049580.0
2012-06-07,7.647626876831055,7.439999103546143,7.543813228607178,7.509209156036377,40990155.0,4.940840244293213,1694.0,4.0,4449.0,53012.0,55771.0,1597.0,24.0,199.0,1415.0,1240.0,1774797.0,1826394.0,1.0290714774301075,1.7188852866781752,11159005.0,6492000.0
2012-06-08,7.613022804260254,7.405395030975342,7.509209156036377,7.405395030975342,23450605.0,4.872533321380615,2036.0,70.0,2988.0,51990.0,53012.0,1653.0,239.0,27.0,1200.0,1415.0,1775819.0,1826609.0,1.0286003085898345,1.3661707022012735,6661753.0,4876222.0
2012-06-11,7.716836929321289,7.509209156036377,7.613022804260254,7.578417778015137,30897581.0,4.986377239227295,3088.0,1.0,3040.0,52037.0,51990.0,1163.0,137.0,117.0,1179.0,1200.0,1775772.0,1826630.0,1.028639358746867,9.606228564530936,8674434.0,903000.0
2012-06-12,7.613022804260254,7.439999103546143,7.47460412979126,7.578417778015137,16036861.0,4.986377239227295,1079.0,0.0,908.0,52208.0,52037.0,917.0,132.0,75.0,1122.0,1179.0,1775601.0,1826687.0,1.0287705240250913,1.1198779864486101,4783000.0,4271000.0
2012-06-13,7.682231903076172,7.509209156036377,7.647626876831055,7.647626876831055,20602722.0,5.031915664672852,2372.0,0.0,2430.0,52150.0,52208.0,1231.0,179.0,460.0,1403.0,1122.0,1775659.0,1826406.0,1.028578669339851,1.1678279775946054,3237232.0,2772010.0
2012-06-14,7.682231903076172,7.543813228607178,7.647626876831055,7.543813228607178,18968548.0,4.963608741760254,2201.0,0.0,1045.0,53306.0,52150.0,813.0,460.0,72.0,1015.0,1403.0,1774503.0,1826794.0,1.0294673891972066,2.1566594859291173,4852486.0,2250000.0
2012-06-15,7.716836929321289,7.578417778015137,7.578417778015137,7.716836929321289,24430242.0,5.077452659606934,1868.0,0.0,2534.0,52640.0,53306.0,1236.0,30.0,332.0,1317.0,1015.0,1775169.0,1826492.0,1.0289110338728122,4.296228920783771,7803000.0,1816243.0
2012-06-18,7.924465179443359,7.682231903076172,7.889860153198242,7.75144100189209,24921505.0,5.100221633911133,4555.0,13.0,3259.0,53923.0,52640.0,721.0,225.0,32.0,1124.0,1317.0,1773886.0,1826685.0,1.0297640154079712,1.3383895901842768,3489183.0,2607000.0
2012-06-19,7.682231903076172,7.543813228607178,7.682231903076172,7.613022804260254,15773891.0,5.009146690368652,2840.0,112.0,3449.0,53202.0,53923.0,257.0,294.0,27.0,857.0,1124.0,1774607.0,1826952.0,1.0294960915312001,1.0863933243834099,3203775.0,2949000.0
2012-06-20,7.682231903076172,7.543813228607178,7.647626876831055,7.682231903076172,11931922.0,5.054684162139893,1491.0,10.0,796.0,53887.0,53202.0,477.0,15.0,21.0,863.0,857.0,1773922.0,1826946.0,1.0298902489003188,1.0665793541134614,4931864.0,4624000.0
2012-06-21,7.613022804260254,7.439999103546143,7.47460412979126,7.543813228607178,22508535.0,4.963608741760254,1082.0,56.0,1867.0,53046.0,53887.0,1634.0,224.0,222.0,856.0,863.0,1774763.0,1826953.0,1.0294061632983316,1.3914196738099436,5967504.0,4288787.0
2012-06-22,7.509209156036377,7.405395030975342,7.405395030975342,7.509209156036377,13852184.0,4.940840244293213,808.0,0.0,657.0,53197.0,53046.0,643.0,267.0,14.0,603.0,856.0,1774612.0,1827206.0,1.0296363207076697,0.7030522822788626,3957482.0,5629000.0
2012-06-25,7.509209156036377,7.405395030975342,7.509209156036377,7.405395030975342,14870833.0,4.872533321380615,2349.0,28.0,505.0,55013.0,53197.0,682.0,28.0,10.0,585.0,603.0,1772796.0,1827224.0,1.0307012026757716,0.2298752334448819,1135000.0,4937460.0
2012-06-26,7.405395030975342,7.2669758796691895,7.405395030975342,7.370790004730225,15396774.0,4.849764823913574,1218.0,1.0,1183.0,55047.0,55013.0,779.0,47.0,44.0,581.0,585.0,1772762.0,1827228.0,1.0307232269626565,1.7050125871149013,2275000.0,1334300.0
2012-06-27,7.578417778015137,7.301580905914307,7.301580905914307,7.578417778015137,18584207.0,4.986377239227295,1214.0,1.0,2077.0,54183.0,55047.0,1363.0,11.0,169.0,738.0,581.0,1773626.0,1827071.0,1.030132603980431,2.322247696568799,6757000.0,2909680.0
2012-06-28,7.716836929321289,7.47460412979126,7.682231903076172,7.509209156036377,16383635.0,4.940840244293213,1161.0,5.0,1326.0,54013.0,54183.0,257.0,138.0,6.0,604.0,738.0,1773796.0,1827205.0,1.0301094206383257,1.0392447710050938,4519000.0,4348349.0
2012-06-29,7.75144100189209,7.47460412979126,7.509209156036377,7.75144100189209,34910047.0,5.100221633911133,4736.0,6.0,4443.0,54300.0,54013.0,2249.0,35.0,144.0,711.0,604.0,1773509.0,1827098.0,1.0302157867731223,1.5647316780810911,8033334.0,5134000.0
2012-07-02,8.028278350830078,7.716836929321289,7.889860153198242,7.993673801422119,57617977.0,5.259604454040527,6772.0,5.0,6567.0,54500.0,54300.0,5677.0,107.0,385.0,989.0,711.0,1773309.0,1826820.0,1.0301752090722998,1.0755684408556947,7330000.0,6815000.0
2012-07-03,8.062883377075195,7.924465179443359,7.993673801422119,7.993673801422119,24567507.0,5.259604454040527,2618.0,120.0,3424.0,53574.0,54500.0,0.0,289.0,0.0,699.0,989.0,1774235.0,1827110.0,1.0298009960343495,4.708296673283262,5956000.0,1265000.0
2012-07-04,8.235905647277832,7.993673801422119,8.062883377075195,8.166696548461914,39753327.0,5.373447418212891,5248.0,12.0,5919.0,52891.0,53574.0,0.0,565.0,0.0,3.0,699.0,1774918.0,1827806.0,1.0297968527014472,2.7236079713671333,7952938.0,2920000.0
2012-07-05,8.201301574707031,8.028278350830078,8.166696548461914,8.028278350830078,15009543.0,5.282372951507568,0.0,100.0,2141.0,50650.0,52891.0,0.0,3.0,0.0,0.0,3.0,1777159.0,1827809.0,1.028499966238268,1.9617472938884604,2872000.0,1464000.0
2012-07-06,8.132092475891113,7.959068775177002,8.028278350830078,8.132092475891113,18536525.0,5.350679397583008,0.0,651.0,1565.0,48434.0,50650.0,0.0,0.0,0.0,0.0,0.0,1779375.0,1827809.0,1.0272190925358102,2.9856132406028606,7264000.0,2433000.0
2012-07-09,8.097488403320312,7.855255126953125,8.097488403320312,7.855255126953125,39588609.0,5.168529033660889,0.0,0.0,1133.0,47301.0,48434.0,0.0,0.0,0.0,0.0,0.0,1780508.0,1827809.0,1.026565437186782,1.4861874769441383,6442000.0,4334580.0
2012-07-10,7.959068775177002,7.75144100189209,7.75144100189209,7.924465179443359,33801815.0,5.277054309844971,2944.0,57.0,2180.0,48008.0,47301.0,1333.0,0.0,269.0,269.0,0.0,1779801.0,1827540.0,1.026822084703804,2.2866112768064153,11378180.0,4976000.0
2012-07-11,8.235905647277832,7.855255126953125,7.924465179443359,8.097488403320312,52948085.0,5.392273902893066,5563.0,10.0,2830.0,50731.0,48008.0,4676.0,29.0,1059.0,1299.0,269.0,1777078.0,1826510.0,1.027815870875746,1.1304886119264324,15499000.0,13710000.0
2012-07-12,8.235905647277832,7.993673801422119,8.097488403320312,8.028278350830078,58825908.0,5.346184730529785,5025.0,19.0,3785.0,51952.0,50731.0,4318.0,348.0,142.0,1089.0,1299.0,1775857.0,1826720.0,1.0286408034876662,1.022791914049797,20043961.0,19597300.0
2012-07-13,8.132092475891113,7.924465179443359,8.028278350830078,7.959068775177002,29919388.0,5.30009651184082,2906.0,7.0,1978.0,52873.0,51952.0,1772.0,374.0,108.0,823.0,1089.0,1774936.0,1826986.0,1.0293244210921288,0.8548914674169614,15801607.0,18483757.0
2012-07-16,8.028278350830078,7.855255126953125,7.993673801422119,7.924465179443359,16249260.0,5.277054309844971,2192.0,60.0,1802.0,53203.0,52873.0,672.0,334.0,107.0,596.0,823.0,1774606.0,1827213.0,1.0296437464745716,0.873371444931229,3136000.0,3590682.0
2012-07-17,8.028278350830078,7.924465179443359,7.993673801422119,7.959068775177002,25016868.0,5.30009651184082,4026.0,20.0,3172.0,54037.0,53203.0,777.0,38.0,117.0,675.0,596.0,1773772.0,1827134.0,1.0300833308433492,0.8731706224927301,6981000.0,7995000.0
2012-07-18,8.028278350830078,7.855255126953125,8.028278350830078,7.889860153198242,24771236.0,5.254009246826172,1190.0,1.0,1257.0,53969.0,54037.0,838.0,98.0,82.0,659.0,675.0,1773840.0,1827150.0,1.0300528626861145,1.6851305193754746,11469000.0,6806000.0
2012-07-19,8.097488403320312,7.959068775177002,7.993673801422119,8.097488403320312,32449395.0,5.392273902893066,1837.0,0.0,2836.0,52970.0,53969.0,1252.0,20.0,102.0,741.0,659.0,1774839.0,1827068.0,1.0294268779157558,1.7115999872077043,14932000.0,8724000.0
2012-07-20,8.132092475891113,8.062883377075195,8.097488403320312,8.132092475891113,14201848.0,5.415317058563232,639.0,0.0,2287.0,51322.0,52970.0,343.0,45.0,94.0,790.0,741.0,1776487.0,1827019.0,1.0284443238569583,5.099855766627449,7252000.0,1422000.0
2012-07-23,8.062883377075195,7.993673801422119,8.062883377075195,8.062883377075195,15879368.0,5.369229316711426,960.0,1.0,1718.0,50563.0,51322.0,360.0,75.0,142.0,857.0,790.0,1777246.0,1826952.0,1.0279674125206006,1.5221201477060713,7810000.0,5131000.0
2012-07-24,8.132092475891113,7.924465179443359,8.062883377075195,8.028278350830078,30615827.0,5.346184730529785,2236.0,15.0,1079.0,51705.0,50563.0,1363.0,86.0,189.0,960.0,857.0,1776104.0,1826849.0,1.028570382944702,2.133839444021149,10953000.0,5133000.0
2012-07-25,8.201301574707031,7.959068775177002,7.993673801422119,8.132092475891113,28868952.0,5.415317058563232,1609.0,0.0,3007.0,50307.0,51705.0,1087.0,212.0,114.0,862.0,960.0,1777502.0,1826947.0,1.027816549395416,1.9780416083801209,11981000.0,6057000.0
2012-07-26,8.374324798583984,8.132092475891113,8.201301574707031,8.305115699768066,57801479.0,5.530537128448486,7673.0,17.0,4261.0,53702.0,50307.0,3645.0,73.0,706.0,1495.0,862.0,1774107.0,1826314.0,1.0294266188980603,2.4072913373998532,18140582.0,7535681.0
2012-07-27,8.616558074951172,8.374324798583984,8.443533897399902,8.616558074951172,57450370.0,5.737931251525879,3521.0,20.0,5932.0,51271.0,53702.0,1824.0,186.0,268.0,1577.0,1495.0,1776538.0,1826232.0,1.0279718036023977,6.528077600370955,26791237.0,4104000.0
2012-07-30,9.170231819152832,8.68576717376709,8.754976272583008,8.68576717376709,92750538.0,5.784019470214844,15051.0,0.0,6734.0,59588.0,51271.0,9342.0,740.0,885.0,1722.0,1577.0,1768221.0,1826087.0,1.032724963268187,1.5516864033992095,17672158.0,11389000.0
2012-07-31,8.962603569030762,8.512743949890137,8.68576717376709,8.962603569030762,56362366.0,5.9683709144592285,5441.0,702.0,4999.0,59328.0,59588.0,0.0,954.0,0.0,768.0,1722.0,1768481.0,1827041.0,1.0331125790367106,2.4562787671368307,23975543.0,9760920.0
2012-08-01,8.927998542785645,8.789581298828125,8.89339542388916,8.789581298828125,38405242.0,5.853152275085449,5291.0,0.0,2710.0,61909.0,59328.0,0.0,588.0,0.0,2.0,768.0,1765900.0,1827807.0,1.0350563253545924,0.8070709288651404,11409000.0,14136303.0
2012-08-02,8.789581298828125,8.789581298828125,8.789581298828125,8.789581298828125,0.0,5.853152275085449,5291.0,0.0,2710.0,61909.0,59328.0,0.0,588.0,0.0,2.0,768.0,1765900.0,1827807.0,1.0350563253545924,0.8070709288651404,11409000.0,14136303.0
2012-08-03,8.789581298828125,8.581953048706055,8.72037124633789,8.651162147521973,26393851.0,5.760975360870361,0.0,15.0,4515.0,57379.0,61909.0,0.0,0.0,0.0,0.0,2.0,1770430.0,1827809.0,1.032409057455501,3.6538552901292816,9459835.0,2589000.0
2012-08-06,8.89339542388916,8.651162147521973,8.789581298828125,8.789581298828125,48386559.0,5.853152275085449,0.0,9.0,4025.0,53345.0,57379.0,0.0,0.0,0.0,0.0,0.0,1774464.0,1827809.0,1.030062018692958,3.2785880914916525,11286969.0,3442630.0
2012-08-07,8.853142738342285,8.674652099609375,8.781745910644531,8.746047973632812,38332510.0,5.824161529541016,6136.0,0.0,1701.0,57780.0,53345.0,1685.0,0.0,1077.0,1077.0,0.0,1770029.0,1826732.0,1.0320344852912098,1.7706843182530967,7413000.0,4186516.0
2012-08-08,8.888840675354004,8.603255271911621,8.853142738342285,8.638954162597656,28182126.0,5.7528462409973145,4228.0,0.0,3999.0,58009.0,57780.0,652.0,13.0,232.0,1296.0,1077.0,1769800.0,1826513.0,1.0320442806846646,1.1613174118086111,7462160.0,6425598.0
2012-08-09,8.853142738342285,8.674652099609375,8.710350036621094,8.853142738342285,42443366.0,5.895478248596191,6157.0,0.0,3163.0,61003.0,58009.0,1807.0,90.0,562.0,1768.0,1296.0,1766806.0,1826041.0,1.033526016140982,2.9710655907782884,10782000.0,3629000.0
2012-08-10,8.853142738342285,8.638954162597656,8.853142738342285,8.710350036621094,27013999.0,5.800389766693115,2928.0,6.0,2131.0,61794.0,61003.0,1155.0,245.0,86.0,1609.0,1768.0,1766015.0,1826200.0,1.03407896644198,1.0080128367924943,9029780.0,8958000.0
2012-08-13,8.81744384765625,8.567557334899902,8.81744384765625,8.638954162597656,22431129.0,5.7528462409973145,2573.0,2.0,991.0,63374.0,61794.0,430.0,184.0,25.0,1450.0,1609.0,1764435.0,1826359.0,1.0350950672056114,2.7184066077579065,5464000.0,2010000.0
2012-08-14,8.81744384765625,8.638954162597656,8.674652099609375,8.674652099609375,29797055.0,5.776617050170898,3402.0,1.0,2443.0,64332.0,63374.0,1564.0,6.0,484.0,1928.0,1450.0,1763477.0,1825881.0,1.0353863218027104,3.446303047194107,7864467.0,2282000.0
2012-08-15,8.81744384765625,8.638954162597656,8.710350036621094,8.710350036621094,34487774.0,5.800389766693115,3784.0,30.0,2353.0,65733.0,64332.0,761.0,152.0,159.0,1935.0,1928.0,1762076.0,1825874.0,1.0362055687691287,5.437276750319457,12310000.0,2264000.0
2012-08-16,8.888840675354004,8.674652099609375,8.781745910644531,8.81744384765625,39413798.0,5.871705055236816,6999.0,17.0,5176.0,67539.0,65733.0,1111.0,118.0,553.0,2370.0,1935.0,1760270.0,1825439.0,1.0370215722465461,1.260200686126534,5675000.0,4503250.0
2012-08-17,8.81744384765625,8.710350036621094,8.81744384765625,8.710350036621094,13024481.0,5.800389766693115,1801.0,10.0,2866.0,66464.0,67539.0,128.0,216.0,17.0,2171.0,2370.0,1761345.0,1825638.0,1.0365016300034178,0.864022096067829,1960467.0,2269000.0
2012-08-20,8.746047973632812,8.603255271911621,8.710350036621094,8.638954162597656,11974007.0,5.7528462409973145,1704.0,107.0,1547.0,66514.0,66464.0,192.0,117.0,7.0,2061.0,2171.0,1761295.0,1825748.0,1.0365935084165296,0.6687279729153071,2487000.0,3719000.0
2012-08-21,8.781745910644531,8.638954162597656,8.638954162597656,8.781745910644531,17949105.0,5.847933769226074,1925.0,0.0,3194.0,65245.0,66514.0,439.0,115.0,53.0,1999.0,2061.0,1762564.0,1825810.0,1.0358823646220139,4.665453388103107,7358675.0,1577268.0
2012-08-22,8.81744384765625,8.710350036621094,8.781745910644531,8.746047973632812,15991021.0,5.824161529541016,2790.0,2.0,855.0,67178.0,65245.0,976.0,29.0,36.0,2006.0,1999.0,1760631.0,1825803.0,1.0370156852766506,1.418284293796842,2557168.0,1803000.0
2012-08-23,8.81744384765625,8.710350036621094,8.746047973632812,8.781745910644531,25487309.0,5.847933769226074,2654.0,0.0,2051.0,67781.0,67178.0,636.0,16.0,176.0,2166.0,2006.0,1760028.0,1825643.0,1.0372800675443417,5.971607645217307,9295291.0,1556580.0
2012-08-24,8.781745910644531,8.710350036621094,8.781745910644531,8.710350036621094,12742954.0,5.800389766693115,2027.0,0.0,2358.0,67450.0,67781.0,151.0,7.0,82.0,2241.0,2166.0,1760359.0,1825568.0,1.0370424231407211,2.5275925447258216,2474000.0,978796.0
2012-08-27,8.746047973632812,8.638954162597656,8.710350036621094,8.710350036621094,8847795.0,5.800389766693115,1411.0,55.0,822.0,67984.0,67450.0,115.0,1.0,3.0,2243.0,2241.0,1759825.0,1825566.0,1.0373559658738989,0.9481907332779217,2123000.0,2239000.0
2012-08-28,8.674652099609375,8.317669868469238,8.638954162597656,8.353367805480957,28198934.0,5.562668800354004,3016.0,2.0,2965.0,68033.0,67984.0,389.0,265.0,719.0,2697.0,2243.0,1759776.0,1825112.0,1.037126863233239,0.5140077949186499,4977652.0,9684000.0
2012-08-29,8.46046257019043,8.317669868469238,8.317669868469238,8.353367805480957,25689000.0,5.562668800354004,1851.0,40.0,1058.0,68786.0,68033.0,805.0,238.0,296.0,2755.0,2697.0,1759023.0,1825054.0,1.0375378619052384,0.6795091871341336,7358000.0,10828403.0
2012-08-30,8.353367805480957,8.2462739944458,8.28197193145752,8.28197193145752,24160910.0,5.515124320983887,2547.0,30.0,2167.0,69136.0,68786.0,383.0,54.0,183.0,2884.0,2755.0,1758673.0,1824925.0,1.0376709953066914,1.0138283691503993,9091000.0,8967000.0
2012-08-31,8.496161460876465,8.353367805480957,8.389066696166992,8.496161460876465,14734653.0,5.65775728225708,1811.0,4.0,2210.0,68733.0,69136.0,709.0,131.0,380.0,3133.0,2884.0,1759076.0,1824676.0,1.0372917160533621,1.341692326479851,2867544.0,2137258.0
2012-09-03,8.531859397888184,8.389066696166992,8.496161460876465,8.424764633178711,18718052.0,5.610212326049805,1812.0,0.0,1734.0,68811.0,68733.0,610.0,629.0,165.0,2669.0,3133.0,1758998.0,1825140.0,1.0376014994891982,0.5152851378371985,3270000.0,6346000.0
2012-09-04,8.424764633178711,8.2462739944458,8.424764633178711,8.28197193145752,15857961.0,5.515124320983887,1881.0,6.0,1600.0,69086.0,68811.0,246.0,66.0,129.0,2731.0,2669.0,1758723.0,1825078.0,1.0377284895185372,0.34155547965433786,1537000.0,4500000.0
2012-09-05,8.2462739944458,8.06778335571289,8.210576057434082,8.06778335571289,29722822.0,5.37249231338501,3203.0,440.0,4917.0,66932.0,69086.0,325.0,216.0,395.0,2910.0,2731.0,1760877.0,1824899.0,1.0363574307816896,0.36352294315236083,3789000.0,10423000.0
2012-09-06,8.28197193145752,8.139179229736328,8.174878120422363,8.139179229736328,22931155.0,5.420036315917969,2621.0,33.0,2095.0,67425.0,66932.0,955.0,105.0,57.0,2861.0,2910.0,1760384.0,1824948.0,1.036675499961656,0.5560692068292785,4278000.0,7693286.0
2012-09-07,8.389066696166992,8.2462739944458,8.389066696166992,8.2462739944458,17771225.0,5.491352558135986,2392.0,4.0,2567.0,67246.0,67425.0,545.0,386.0,112.0,2587.0,2861.0,1760563.0,1825222.0,1.0367257310725426,1.097604286026701,4231000.0,3854758.0
2012-09-10,8.46046257019043,8.174878120422363,8.174878120422363,8.424764633178711,18834305.0,5.610212326049805,1957.0,49.0,2106.0,67048.0,67246.0,651.0,137.0,5.0,2453.0,2587.0,1760761.0,1825356.0,1.0366852533164619,2.1774150838930213,5517572.0,2534000.0
2012-09-11,8.46046257019043,8.317669868469238,8.424764633178711,8.317669868469238,8972451.0,5.538896560668945,717.0,10.0,1192.0,66563.0,67048.0,246.0,43.0,33.0,2443.0,2453.0,1761246.0,1825366.0,1.0364054559070932,0.9073734444702345,2498000.0,2753000.0
2012-09-12,8.531859397888184,8.353367805480957,8.424764633178711,8.389066696166992,23733717.0,5.586441993713379,2699.0,0.0,2782.0,66480.0,66563.0,741.0,35.0,42.0,2450.0,2443.0,1761329.0,1825359.0,1.036352642605304,0.9354885811295367,6221000.0,6650000.0
2012-09-13,8.496161460876465,8.389066696166992,8.389066696166992,8.424764633178711,14716445.0,5.610212326049805,1664.0,13.0,1650.0,66481.0,66480.0,419.0,25.0,17.0,2442.0,2450.0,1819087.0,1883126.0,1.0352033546480435,2.310701950641009,3778000.0,1635000.0
