,High,Low,Open,Close,Volume,Adj Close,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,b_total,s_total,b_s_ratio,bs_ratio,buy_volume,sell_volume
2012-05-18,31.261314392089844,30.7014102935791,31.167997360229492,31.02802085876465,3551322.0,18.672094345092773,70.0,21.0,42.0,6307.0,6300.0,46.0,119.0,103.0,925.0,941.0,777896.0,783278.0,1.0069173682376973,0.7760590948490891,1873000.0,2413475.0
2012-05-21,31.307973861694336,30.888044357299805,30.981361389160156,31.02802085876465,2676886.0,18.672094345092773,63.0,0.0,14.0,6356.0,6307.0,1.0,48.0,35.0,912.0,925.0,777847.0,783291.0,1.0069975110818565,0.4481029958736965,859000.0,1916969.0
2012-05-22,31.354631423950195,30.934703826904297,31.354631423950195,31.121337890625,3079812.0,18.728248596191406,40.0,0.0,23.0,6373.0,6356.0,5.0,88.0,17.0,841.0,912.0,777830.0,783362.0,1.0071107991324593,0.34376272385231627,835000.0,2429000.0
2012-05-23,31.07468032836914,30.794727325439453,30.981361389160156,30.981361389160156,3818153.0,18.644014358520508,120.0,0.0,16.0,6477.0,6373.0,54.0,40.0,39.0,790.0,841.0,777726.0,783413.0,1.0073110487356103,0.2477152361353329,771710.0,3115310.0
2012-05-24,31.447948455810547,30.841386795043945,30.841386795043945,31.401290893554688,3045521.0,18.896718978881836,18.0,2.0,217.0,6276.0,6477.0,71.0,23.0,72.0,839.0,790.0,777927.0,783364.0,1.0069877932147961,1.9027588202175028,1585000.0,833000.0
2012-05-25,31.821218490600586,31.447948455810547,31.447948455810547,31.727901458740234,2011415.0,19.0932674407959,1.0,21.0,132.0,6124.0,6276.0,4.0,52.0,177.0,964.0,839.0,778079.0,783239.0,1.006630423606827,2.9558434502519257,914000.0,309217.0
2012-05-28,32.287803649902344,31.634584426879883,31.727901458740234,32.10116958618164,2576155.0,19.31789207458496,21.0,0.0,47.0,6098.0,6124.0,61.0,43.0,172.0,1093.0,964.0,778105.0,783110.0,1.006431000403544,1.019429307468305,367228.0,360228.0
2012-05-29,32.84770965576172,32.00785446166992,32.194488525390625,32.84770965576172,5185530.0,19.767148971557617,220.0,5.0,69.0,6244.0,6098.0,304.0,84.0,75.0,1083.0,1093.0,777959.0,783120.0,1.0066327317599877,1.34537475045177,1862000.0,1384000.0
2012-05-30,33.267635345458984,32.1478271484375,32.84770965576172,33.267635345458984,6774731.0,20.019851684570312,85.0,17.0,109.0,6203.0,6244.0,50.0,148.0,172.0,1107.0,1083.0,778000.0,783096.0,1.0065488347701352,0.9766099724804924,4085014.0,4182850.0
2012-05-31,33.31429672241211,32.33446502685547,32.84770965576172,33.267635345458984,6031032.0,20.019851684570312,65.0,1.0,103.0,6164.0,6203.0,162.0,100.0,189.0,1196.0,1107.0,778039.0,783007.0,1.006383990540332,1.2520944753587857,3934325.0,3142194.0
2012-06-01,33.267635345458984,32.47444152832031,32.9410285949707,32.80105209350586,3601687.0,19.73906898498535,20.0,1.0,55.0,6128.0,6164.0,79.0,138.0,160.0,1217.0,1196.0,778075.0,782986.0,1.0063104375408058,0.7430986987794718,1304000.0,1754813.0
2012-06-04,32.84770965576172,32.38112258911133,32.38112258911133,32.52109909057617,4270373.0,19.570598602294922,13.0,0.0,79.0,6062.0,6128.0,63.0,141.0,195.0,1271.0,1217.0,778141.0,782932.0,1.0061556888074412,4.076632295532359,2242054.0,549976.0
2012-06-05,33.08100128173828,32.754390716552734,32.84770965576172,33.08100128173828,3584542.0,19.90753746032715,54.0,0.0,32.0,6084.0,6062.0,8.0,33.0,144.0,1382.0,1271.0,778119.0,782821.0,1.0060414846039172,1.5595967788546723,1646000.0,1055400.0
2012-06-06,33.220977783203125,32.754390716552734,33.08100128173828,33.220977783203125,2725109.0,19.991771697998047,39.0,0.0,4.0,6119.0,6084.0,16.0,32.0,37.0,1337.0,1382.0,778084.0,782866.0,1.006144572893707,0.6618532941408934,757000.0,1143757.0
2012-06-07,33.54758834838867,33.267635345458984,33.40761184692383,33.54758834838867,4223222.0,20.188322067260742,47.0,0.0,196.0,5970.0,6119.0,12.0,61.0,65.0,1341.0,1337.0,778233.0,782862.0,1.005946797492785,1.9148523925296266,2269102.0,1185000.0
2012-06-08,33.640907287597656,33.220977783203125,33.50093078613281,33.54758834838867,3645624.0,20.188322067260742,46.0,0.0,119.0,5897.0,5970.0,41.0,33.0,49.0,1357.0,1341.0,778306.0,782846.0,1.0058318889589841,1.1841506544692626,921763.0,778416.0
2012-06-11,34.154151916503906,33.5942497253418,33.5942497253418,33.9675178527832,4014258.0,20.441028594970703,64.0,0.0,206.0,5755.0,5897.0,31.0,24.0,84.0,1417.0,1357.0,778448.0,782786.0,1.0055713347952147,3.967763218490191,2110854.0,532000.0
2012-06-12,34.06083679199219,33.5942497253418,33.87419891357422,33.9675178527832,3080884.0,20.441028594970703,119.0,0.0,54.0,5820.0,5755.0,94.0,18.0,76.0,1475.0,1417.0,778383.0,782728.0,1.005580793027606,0.9289874231639853,955000.0,1028000.0
2012-06-13,34.06083679199219,33.687564849853516,34.06083679199219,33.9675178527832,3011229.0,20.441028594970703,49.0,0.0,65.0,5804.0,5820.0,75.0,29.0,2.0,1448.0,1475.0,778399.0,782755.0,1.0055948098663925,0.6839417809555355,823892.0,1204622.0
2012-06-14,34.06083679199219,33.734222412109375,33.9675178527832,33.920860290527344,2876206.0,20.412948608398438,2.0,0.0,43.0,5763.0,5804.0,11.0,8.0,25.0,1465.0,1448.0,778440.0,782738.0,1.0055200072966353,0.5912452981102393,892956.0,1510296.0
2012-06-15,34.24747085571289,33.687564849853516,33.87419891357422,33.9675178527832,5492011.0,20.441028594970703,40.0,0.0,90.0,5713.0,5763.0,40.0,38.0,3.0,1380.0,1465.0,778490.0,782823.0,1.005564611536935,1.1624510762649758,4573000.0,3933928.0
2012-06-18,34.947349548339844,34.10749435424805,34.24747085571289,34.807373046875,6530403.0,20.94643783569336,71.0,0.0,144.0,5640.0,5713.0,144.0,78.0,65.0,1367.0,1380.0,778563.0,782836.0,1.0054870248303287,9.744168804498305,2970276.0,304825.0
2012-06-19,34.85403060913086,34.387447357177734,34.807373046875,34.85403060913086,3318782.0,20.97451400756836,100.0,0.0,66.0,5674.0,5640.0,28.0,23.0,17.0,1361.0,1367.0,778529.0,782842.0,1.0055386433406548,0.7434236593824882,1063840.0,1431000.0
2012-06-20,34.900691986083984,34.6207389831543,34.900691986083984,34.76071548461914,2895495.0,20.918357849121094,98.0,0.0,86.0,5686.0,5674.0,36.0,3.0,55.0,1413.0,1361.0,778517.0,782790.0,1.0054873490400993,2.140568759282717,2174820.0,1016000.0
2012-06-21,34.807373046875,34.667396545410156,34.76071548461914,34.76071548461914,3120534.0,20.918357849121094,81.0,0.0,127.0,5640.0,5686.0,64.0,15.0,51.0,1448.0,1413.0,778563.0,782755.0,1.0053829871404278,3.715605121363338,1512255.0,407000.0
2012-06-22,34.6207389831543,34.29412841796875,34.6207389831543,34.29412841796875,2333970.0,20.637575149536133,183.0,0.0,44.0,5779.0,5640.0,10.0,84.0,10.0,1374.0,1448.0,778424.0,782829.0,1.0056575778013297,0.3126791632767837,400855.0,1282000.0
2012-06-25,34.387447357177734,33.7808837890625,34.387447357177734,34.10749435424805,2545078.0,20.5252628326416,47.0,0.0,27.0,5799.0,5779.0,52.0,140.0,15.0,1249.0,1374.0,778404.0,782954.0,1.0058440015159205,0.19363260259931916,317000.0,1637120.0
2012-06-26,34.34078598022461,33.7808837890625,33.7808837890625,34.24747085571289,2620091.0,20.609498977661133,11.0,3.0,63.0,5744.0,5799.0,15.0,14.0,64.0,1299.0,1249.0,778459.0,782904.0,1.0057087069342034,1.1356066848574262,690450.0,608000.0
2012-06-27,34.29412841796875,33.87419891357422,33.9675178527832,34.154151916503906,2391837.0,20.553340911865234,33.0,0.0,30.0,5747.0,5744.0,43.0,53.0,12.0,1258.0,1299.0,778456.0,782945.0,1.0057652510029456,0.5412149909205675,442000.0,816680.0
2012-06-28,34.9940071105957,34.154151916503906,34.200809478759766,34.48076248168945,4760100.0,20.749887466430664,138.0,5.0,97.0,5783.0,5747.0,236.0,41.0,153.0,1310.0,1258.0,778420.0,782893.0,1.005744963201147,1.0091041687407754,1044000.0,1034580.0
2012-06-29,34.947349548339844,34.434104919433594,34.48076248168945,34.947349548339844,4726880.0,21.030670166015625,23.0,0.0,318.0,5488.0,5783.0,11.0,11.0,51.0,1350.0,1310.0,778715.0,782853.0,1.0053125914967715,2.228564230048731,2459000.0,1103400.0
2012-07-02,34.9940071105957,34.6207389831543,34.9940071105957,34.6207389831543,4753670.0,20.834123611450195,109.0,8.0,118.0,5471.0,5488.0,2.0,33.0,9.0,1326.0,1350.0,778732.0,782877.0,1.0053214644814077,0.2718131878588194,757000.0,2785000.0
2012-07-03,35.367279052734375,34.85403060913086,34.85403060913086,35.08732604980469,6796163.0,21.114906311035156,181.0,0.0,158.0,5494.0,5471.0,93.0,101.0,45.0,1270.0,1326.0,778709.0,782933.0,1.0054230714900283,0.7922447141001847,1655000.0,2089000.0
2012-07-04,35.08732604980469,34.947349548339844,35.04066848754883,35.04066848754883,4043192.0,21.08682632446289,83.0,0.0,44.0,5533.0,5494.0,12.0,24.0,1.0,1247.0,1270.0,778670.0,782956.0,1.00550296595096,0.3924499583287664,948840.0,2417734.0
2012-07-05,35.04066848754883,34.667396545410156,34.9940071105957,34.900691986083984,3592043.0,21.002595901489258,45.0,0.0,57.0,5521.0,5533.0,18.0,32.0,25.0,1240.0,1247.0,778682.0,782963.0,1.0054964600485692,0.32222059644617096,610000.0,1893112.0
2012-07-06,35.22730255126953,34.900691986083984,35.08732604980469,35.08732604980469,4271445.0,21.114906311035156,17.0,0.0,94.0,5444.0,5521.0,19.0,4.0,35.0,1271.0,1240.0,778759.0,782932.0,1.005357234578047,0.8672115373118079,1378000.0,1589000.0
2012-07-09,35.27396011352539,34.900691986083984,34.900691986083984,35.08732604980469,3453805.0,21.114906311035156,14.0,0.0,79.0,5379.0,5444.0,6.0,20.0,53.0,1284.0,1271.0,778824.0,782919.0,1.0052566366000064,0.9374155294067518,704000.0,751000.0
2012-07-10,35.367279052734375,35.08732604980469,35.08732604980469,35.367279052734375,5081584.0,21.283374786376953,19.0,0.0,58.0,5340.0,5379.0,11.0,23.0,82.0,1343.0,1284.0,778863.0,782860.0,1.005130549107418,1.6618360744804148,1676196.0,1008640.0
2012-07-11,35.6472282409668,35.180641174316406,35.27396011352539,35.50725555419922,6093185.0,21.367612838745117,110.0,0.0,119.0,5331.0,5340.0,66.0,78.0,10.0,1273.0,1343.0,778872.0,782930.0,1.005208808111207,1.9270044861248379,1320000.0,685000.0
2012-07-12,35.60057067871094,34.947349548339844,35.55391311645508,35.22730255126953,4633650.0,21.199142456054688,157.0,0.0,84.0,5404.0,5331.0,27.0,33.0,16.0,1256.0,1273.0,778799.0,782947.0,1.0053248587570622,0.41210968457758757,806000.0,1955789.0
2012-07-13,35.460594177246094,35.22730255126953,35.22730255126953,35.367279052734375,4575783.0,21.283374786376953,56.0,0.0,49.0,5411.0,5404.0,15.0,35.0,29.0,1250.0,1256.0,778792.0,782953.0,1.0053415991155545,1.7949929126261135,1356241.0,755568.0
2012-07-16,35.460594177246094,35.180641174316406,35.180641174316406,35.32061767578125,2380050.0,21.25529670715332,28.0,7.0,164.0,5268.0,5411.0,8.0,12.0,241.0,1479.0,1250.0,778935.0,782724.0,1.0048630439471278,0.9045939769316602,758000.0,837944.0
2012-07-17,35.413936614990234,35.08732604980469,35.180641174316406,35.27396011352539,4252156.0,21.227218627929688,77.0,0.0,345.0,5000.0,5268.0,16.0,179.0,44.0,1344.0,1479.0,779203.0,782859.0,1.0046906843394028,0.9374071279412873,1902000.0,2029000.0
2012-07-18,35.180641174316406,34.387447357177734,35.180641174316406,34.714054107666016,5099801.0,20.89027976989746,76.0,0.0,212.0,4864.0,5000.0,106.0,294.0,211.0,1261.0,1344.0,779339.0,782942.0,1.0046218595221599,0.19824449666542215,677000.0,3414974.0
2012-07-19,35.04066848754883,34.434104919433594,34.714054107666016,34.85403060913086,5176957.0,20.97451400756836,131.0,0.0,229.0,4766.0,4864.0,115.0,34.0,115.0,1342.0,1261.0,779437.0,782861.0,1.0043916257611254,0.4984448689723299,1763000.0,3537000.0
2012-07-20,34.9940071105957,34.714054107666016,34.714054107666016,34.900691986083984,1725295.0,21.002595901489258,34.0,0.0,10.0,4790.0,4766.0,4.0,38.0,40.0,1344.0,1342.0,779413.0,782859.0,1.00441998732381,0.5217142520553018,682000.0,1307228.0
2012-07-23,34.57408142089844,34.06083679199219,34.57408142089844,34.154151916503906,4131064.0,20.553340911865234,54.0,0.0,28.0,4816.0,4790.0,20.0,256.0,60.0,1148.0,1344.0,779387.0,783055.0,1.004704973645989,0.23504508040488703,833000.0,3544000.0
2012-07-24,34.10749435424805,33.82754135131836,34.06083679199219,34.01417541503906,3225552.0,20.469104766845703,44.0,0.0,64.0,4796.0,4816.0,34.0,226.0,49.0,971.0,1148.0,779407.0,783232.0,1.0049062878492394,0.6105022249708255,1616000.0,2647000.0
2012-07-25,33.82754135131836,33.54758834838867,33.82754135131836,33.7808837890625,5946374.0,20.328712463378906,443.0,2.0,20.0,5217.0,4796.0,49.0,169.0,88.0,880.0,971.0,778986.0,783323.0,1.0055662032870896,0.2933726376941929,1498000.0,5106133.0
2012-07-26,34.34078598022461,33.640907287597656,33.87419891357422,33.687564849853516,3425943.0,20.272552490234375,35.0,6.0,51.0,5195.0,5217.0,32.0,19.0,10.0,871.0,880.0,779008.0,783332.0,1.0055493582230757,0.5837592816406764,1549000.0,2653490.0
2012-07-27,34.6207389831543,34.06083679199219,34.06083679199219,34.34078598022461,5245540.0,20.665651321411133,45.0,0.0,65.0,5175.0,5195.0,36.0,33.0,60.0,898.0,871.0,779028.0,783305.0,1.005488884239226,0.31556240079874526,805000.0,2551000.0
2012-07-30,35.08732604980469,34.48076248168945,34.52742385864258,34.947349548339844,4881192.0,21.030670166015625,196.0,0.0,162.0,5209.0,5175.0,17.0,88.0,83.0,893.0,898.0,778994.0,783310.0,1.005539188313147,1.1093773779293101,1392303.0,1255030.0
2012-07-31,35.50725555419922,34.9940071105957,34.9940071105957,35.50725555419922,6875462.0,21.367612838745117,31.0,0.0,84.0,5156.0,5209.0,18.0,34.0,65.0,924.0,893.0,779047.0,783279.0,1.0054309875643093,3.329186479726113,3725363.0,1119000.0
2012-08-01,35.55391311645508,35.08732604980469,35.460594177246094,35.460594177246094,4117133.0,21.33953094482422,57.0,0.0,80.0,5133.0,5156.0,75.0,68.0,14.0,870.0,924.0,779070.0,783333.0,1.0054706182106636,1.2991054858348394,1018500.0,784000.0
2012-08-02,35.460594177246094,35.460594177246094,35.460594177246094,35.460594177246094,0.0,21.33953094482422,57.0,0.0,80.0,5133.0,5156.0,75.0,68.0,14.0,870.0,924.0,779070.0,783333.0,1.0054706182106636,1.2991054858348394,1018500.0,784000.0
2012-08-03,35.880523681640625,35.50725555419922,35.833866119384766,35.74054718017578,6411454.0,21.508007049560547,151.0,0.0,82.0,5202.0,5133.0,100.0,16.0,23.0,877.0,870.0,779001.0,783326.0,1.0055506917825627,1.8267441174196863,2197575.0,1203000.0
2012-08-06,36.347110748291016,35.78720474243164,35.927181243896484,35.927181243896484,5923871.0,21.620315551757812,248.0,0.0,214.0,5236.0,5202.0,39.0,21.0,2.0,858.0,877.0,778967.0,783345.0,1.0056189727947746,7.197618886079982,2440000.0,339000.0
2012-08-07,36.300453186035156,36.11381530761719,36.20713424682617,36.20713424682617,7189444.0,21.788785934448242,89.0,1.0,417.0,4907.0,5236.0,3.0,20.0,82.0,919.0,858.0,779296.0,783284.0,1.0051161495553043,2.5428735543041903,4033000.0,1586000.0
2012-08-08,36.813697814941406,36.4404296875,36.58040237426758,36.67372131347656,9012256.0,22.069568634033203,171.0,0.0,269.0,4809.0,4907.0,69.0,101.0,13.0,827.0,919.0,779394.0,783376.0,1.005107807979266,11.818539301906512,4715609.0,399000.0
2012-08-09,37.23362350463867,36.860355377197266,36.860355377197266,37.14030838012695,10329268.0,22.350351333618164,195.0,0.0,319.0,4685.0,4809.0,40.0,93.0,19.0,753.0,827.0,779518.0,783450.0,1.005042853349309,6.412993587006413,6413000.0,1000000.0
2012-08-10,37.23362350463867,37.04698944091797,37.14030838012695,37.23362350463867,5812423.0,22.406505584716797,104.0,0.0,66.0,4723.0,4685.0,12.0,123.0,12.0,642.0,753.0,779480.0,783561.0,1.0052342520215374,4.656053551434013,3073000.0,660000.0
2012-08-13,37.42026138305664,37.18696594238281,37.326942443847656,37.18696594238281,6922613.0,22.37843132019043,232.0,0.0,92.0,4863.0,4723.0,119.0,51.0,9.0,600.0,642.0,779340.0,783603.0,1.0054687229338632,2.953303919261252,2973980.0,1007000.0
2012-08-14,37.373600006103516,36.813697814941406,37.18696594238281,36.95367431640625,7421984.0,22.238039016723633,111.0,0.0,524.0,4450.0,4863.0,0.0,243.0,0.0,357.0,600.0,779753.0,783846.0,1.005247808924353,3.812594110604291,3633406.0,953000.0
2012-08-15,37.04698944091797,36.347110748291016,36.95367431640625,36.53374481201172,5355916.0,21.985334396362305,371.0,1.0,71.0,4749.0,4450.0,0.0,357.0,0.0,0.0,357.0,779454.0,784203.0,1.0060914356826245,1.279240921941241,3787849.0,2961012.0
2012-08-16,36.6270637512207,36.11381530761719,36.53374481201172,36.16047668457031,6300006.0,21.760709762573242,0.0,0.0,244.0,4505.0,4749.0,0.0,0.0,0.0,0.0,0.0,779698.0,784203.0,1.0057765881449123,1.6133168146513932,2762000.0,1712000.0
2012-08-17,36.393768310546875,35.97384262084961,36.16047668457031,36.16047668457031,6437173.0,21.760709762573242,0.0,2.0,60.0,4443.0,4505.0,0.0,0.0,0.0,0.0,0.0,779760.0,784203.0,1.0056966172968385,2.0135187271704726,4196020.0,2083923.0
2012-08-20,36.393768310546875,36.11381530761719,36.16047668457031,36.393768310546875,10683971.0,21.901100158691406,0.0,0.0,99.0,4344.0,4443.0,0.0,0.0,0.0,0.0,0.0,779859.0,784203.0,1.005568948272767,1.0770030758925817,2444000.0,2269259.0
2012-08-21,34.55401611328125,33.68896484375,34.36178207397461,33.8331413269043,10124132.0,21.596715927124023,349.0,2.0,172.0,4519.0,4344.0,275.0,0.0,110.0,110.0,0.0,779684.0,784093.0,1.0056535652218523,0.27595651070740423,2552598.0,9250000.0
2012-08-22,33.88119888305664,33.59284973144531,33.8331413269043,33.78508377075195,4451871.0,21.5660400390625,81.0,0.0,197.0,4403.0,4519.0,70.0,0.0,16.0,126.0,110.0,779800.0,784077.0,1.0054834502648753,0.9888387202668688,1042237.0,1054000.0
2012-08-23,33.929256439208984,33.640907287597656,33.78508377075195,33.78508377075195,2490717.0,21.5660400390625,83.0,2.0,66.0,4418.0,4403.0,0.0,3.0,20.0,123.0,126.0,779785.0,784080.0,1.0055066390009566,2.2426507318047855,718330.0,320303.0
2012-08-24,33.737022399902344,33.59284973144531,33.737022399902344,33.737022399902344,1298419.0,21.535362243652344,56.0,31.0,24.0,4419.0,4418.0,5.0,14.0,4.0,113.0,123.0,779784.0,784090.0,1.0055207525151164,0.3074927454967817,119000.0,387000.0
2012-08-27,33.929256439208984,33.448673248291016,33.68896484375,33.49673080444336,1903932.0,21.381977081298828,40.0,0.0,37.0,4422.0,4419.0,4.0,6.0,1.0,108.0,113.0,779781.0,784095.0,1.005531033032309,1.0369762693741733,675000.0,650930.0
2012-08-28,33.68896484375,33.256439208984375,33.49673080444336,33.256439208984375,2447020.0,21.228591918945312,122.0,2.0,56.0,4486.0,4422.0,2.0,6.0,43.0,145.0,108.0,779717.0,784058.0,1.0055661149287307,0.6482437672593617,535450.0,826000.0
2012-08-29,33.448673248291016,33.16032028198242,33.256439208984375,33.16032028198242,1844629.0,21.167236328125,154.0,4.0,136.0,4500.0,4486.0,7.0,5.0,24.0,164.0,145.0,779703.0,784039.0,1.0055598021813406,0.6488460018692597,445000.0,685832.0
2012-08-30,33.20838165283203,32.82391357421875,33.16032028198242,32.92002868652344,4667234.0,21.013851165771484,45.0,2.0,49.0,4494.0,4500.0,85.0,61.0,87.0,190.0,164.0,779709.0,784013.0,1.005518718497903,0.850793095456923,2470704.0,2904000.0
2012-08-31,33.448673248291016,32.871971130371094,32.92002868652344,33.064205169677734,2675908.0,21.105884552001953,65.0,0.0,35.0,4524.0,4494.0,6.0,14.0,32.0,208.0,190.0,779679.0,783995.0,1.005534321773035,1.6960260393362867,1076522.0,634731.0
2012-09-03,33.40061569213867,32.871971130371094,33.256439208984375,33.064205169677734,2435576.0,21.105884552001953,108.0,2.0,31.0,4599.0,4524.0,6.0,21.0,5.0,192.0,208.0,779604.0,784011.0,1.005651579966778,0.43783426138705406,358000.0,817660.0
2012-09-04,33.064205169677734,32.775856018066406,33.064205169677734,32.96809005737305,2338819.0,21.04452896118164,149.0,1.0,68.0,4679.0,4599.0,52.0,13.0,27.0,206.0,192.0,779524.0,783997.0,1.0057368269138258,0.39566288438242714,146000.0,369000.0
2012-09-05,33.16032028198242,32.43944549560547,33.16032028198242,32.67973709106445,3572733.0,20.8604679107666,168.0,0.0,99.0,4748.0,4679.0,9.0,7.0,11.0,210.0,206.0,779455.0,783993.0,1.0058207262501027,0.3457965354438196,972726.0,2813000.0
2012-09-06,32.775856018066406,32.43944549560547,32.67973709106445,32.63167953491211,3311593.0,20.829790115356445,216.0,6.0,60.0,4898.0,4748.0,20.0,4.0,6.0,212.0,210.0,779305.0,783991.0,1.0060117591806044,0.5284045510144927,1318000.0,2494300.0
2012-09-07,34.169551849365234,33.064205169677734,33.40061569213867,34.02537536621094,5168707.0,21.71942710876465,337.0,0.0,429.0,4806.0,4898.0,222.0,5.0,94.0,301.0,212.0,779397.0,783902.0,1.005778819037257,9.583269252255983,1458104.0,152150.0
2012-09-10,35.08266067504883,34.02537536621094,34.21760940551758,34.313724517822266,8519835.0,21.90349006652832,932.0,0.0,239.0,5499.0,4806.0,988.0,62.0,19.0,258.0,301.0,778704.0,783945.0,1.0067291207838656,3.030496545154526,1342513.0,443000.0
2012-09-11,34.60207748413086,34.02537536621094,34.60207748413086,34.40984344482422,2754979.0,21.964845657348633,92.0,0.0,225.0,5366.0,5499.0,120.0,18.0,15.0,255.0,258.0,778837.0,783948.0,1.0065610563429108,2.6197466179095854,1061000.0,405000.0
2012-09-12,34.69819259643555,34.40984344482422,34.60207748413086,34.60207748413086,4869072.0,22.087554931640625,131.0,0.0,212.0,5285.0,5366.0,75.0,1.0,0.0,254.0,255.0,778918.0,783949.0,1.0064576676137056,36.49402062985438,2664100.0,73000.0
2012-09-13,34.6501350402832,34.505958557128906,34.60207748413086,34.60207748413086,3231482.0,22.087554931640625,106.0,0.0,181.0,5210.0,5285.0,30.0,0.0,5.0,259.0,254.0,778993.0,783944.0,1.006354349327466,11.581796708649064,1343500.0,116000.0
2012-09-14,35.707420349121094,34.93848419189453,35.08266067504883,35.61130142211914,9081651.0,22.73177146911621,323.0,3.0,478.0,5052.0,5210.0,161.0,2.0,34.0,291.0,259.0,779151.0,783912.0,1.006109205905908,27.31922869513772,5218000.0,191000.0
2012-09-17,36.13994598388672,35.5632438659668,35.75547790527344,35.707420349121094,8130726.0,22.793127059936523,233.0,0.0,179.0,5106.0,5052.0,65.0,67.0,7.0,229.0,291.0,779097.0,783974.0,1.006258519467384,3.538528093474305,4556000.0,1287540.0
2012-09-18,35.5632438659668,35.08266067504883,35.5632438659668,35.178775787353516,2167153.0,22.455677032470703,109.0,10.0,123.0,5082.0,5106.0,14.0,4.0,7.0,232.0,229.0,779121.0,783971.0,1.0062236722875237,2.6212966049376627,1329000.0,507000.0
2012-09-19,35.371009826660156,34.93848419189453,35.178775787353516,35.32295227050781,4316619.0,22.547710418701172,79.0,0.0,49.0,5112.0,5082.0,25.0,21.0,0.0,210.0,232.0,779091.0,783993.0,1.006290656302465,1.6755590828503646,2951499.0,1761500.0
